date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2022-01-17,7:00p,Portland Trail Blazers,,Orlando Magic,,,,
2022-01-17,6:00p,Milwaukee Bucks,,Atlanta Hawks,,,,
2022-01-17,8:30p,Oklahoma City Thunder,,Dallas Mavericks,,,,
2022-01-17,3:30p,Indiana Pacers,,Los Angeles Clippers,,,,
2022-01-17,3:00p,Brooklyn Nets,,Cleveland Cavaliers,,,,
2022-01-17,2:00p,Philadelphia 76ers,,Washington Wizards,,,,
2022-01-17,1:00p,Charlotte Hornets,,New York Knicks,,,,
2022-01-17,12:30p,New Orleans Pelicans,,Boston Celtics,,,,
2022-01-17,3:30p,Chicago Bulls,,Memphis Grizzlies,,,,
2022-01-18,7:30p,Minnesota Timberwolves,,New York Knicks,,,,
2022-01-18,10:00p,Detroit Pistons,,Golden State Warriors,,,,
2022-01-19,8:30p,Oklahoma City Thunder,,San Antonio Spurs,,,,
2022-01-19,10:30p,Indiana Pacers,,Los Angeles Lakers,,,,
2022-01-19,10:00p,Detroit Pistons,,Sacramento Kings,,,,
2022-01-19,10:00p,Los Angeles Clippers,,Denver Nuggets,,,,
2022-01-19,9:00p,Houston Rockets,,Utah Jazz,,,,
2022-01-19,8:30p,Toronto Raptors,,Dallas Mavericks,,,,
2022-01-19,7:30p,Minnesota Timberwolves,,Atlanta Hawks,,,,
2022-01-19,8:00p,Cleveland Cavaliers,,Chicago Bulls,,,,
2022-01-19,7:30p,Portland Trail Blazers,,Miami Heat,,,,
2022-01-19,7:30p,Charlotte Hornets,,Boston Celtics,,,,
2022-01-19,7:00p,Brooklyn Nets,,Washington Wizards,,,,
2022-01-19,7:00p,Orlando Magic,,Philadelphia 76ers,,,,
2022-01-19,8:00p,Memphis Grizzlies,,Milwaukee Bucks,,,,
2022-01-20,7:30p,New Orleans Pelicans,,New York Knicks,,,,
2022-01-20,10:00p,Phoenix Suns,,Dallas Mavericks,,,,
2022-01-20,10:00p,Indiana Pacers,,Golden State Warriors,,,,
2022-01-21,8:00p,Toronto Raptors,,Washington Wizards,,,,
2022-01-21,10:00p,Houston Rockets,,Golden State Warriors,,,,
2022-01-21,9:00p,Detroit Pistons,,Utah Jazz,,,,
2022-01-21,8:30p,Brooklyn Nets,,San Antonio Spurs,,,,
2022-01-21,8:00p,Chicago Bulls,,Milwaukee Bucks,,,,
2022-01-21,9:00p,Memphis Grizzlies,,Denver Nuggets,,,,
2022-01-21,7:30p,Miami Heat,,Atlanta Hawks,,,,
2022-01-21,7:00p,Los Angeles Clippers,,Philadelphia 76ers,,,,
2022-01-21,7:30p,Portland Trail Blazers,,Boston Celtics,,,,
2022-01-21,7:00p,Los Angeles Lakers,,Orlando Magic,,,,
2022-01-21,7:00p,Oklahoma City Thunder,,Charlotte Hornets,,,,
2022-01-22,8:00p,Oklahoma City Thunder,,Cleveland Cavaliers,,,,
2022-01-22,8:00p,Sacramento Kings,,Milwaukee Bucks,,,,
2022-01-22,9:00p,Indiana Pacers,,Phoenix Suns,,,,
2022-01-23,8:00p,Brooklyn Nets,,Minnesota Timberwolves,,,,
2022-01-23,8:00p,Detroit Pistons,,Denver Nuggets,,,,
2022-01-23,7:30p,Memphis Grizzlies,,Dallas Mavericks,,,,
2022-01-23,7:00p,Philadelphia 76ers,,San Antonio Spurs,,,,
2022-01-23,7:00p,Atlanta Hawks,,Charlotte Hornets,,,,
2022-01-23,8:30p,Utah Jazz,,Golden State Warriors,,,,
2022-01-23,6:00p,Chicago Bulls,,Orlando Magic,,,,
2022-01-23,6:00p,Los Angeles Lakers,,Miami Heat,,,,
2022-01-23,3:30p,Boston Celtics,,Washington Wizards,,,,
2022-01-23,1:00p,Los Angeles Clippers,,New York Knicks,,,,
2022-01-23,6:00p,Portland Trail Blazers,,Toronto Raptors,,,,
2022-01-24,7:00p,New York Knicks,,Cleveland Cavaliers,,,,
2022-01-24,7:30p,Chicago Bulls,,Atlanta Hawks,,,,
2022-01-24,8:00p,Philadelphia 76ers,,Houston Rockets,,,,
2022-01-24,8:00p,Indiana Pacers,,New Orleans Pelicans,,,,
2022-01-24,9:00p,Utah Jazz,,Phoenix Suns,,,,
2022-01-25,10:00p,Minnesota Timberwolves,,Portland Trail Blazers,,,,
2022-01-25,10:00p,Dallas Mavericks,,Golden State Warriors,,,,
2022-01-25,8:00p,San Antonio Spurs,,Houston Rockets,,,,
2022-01-25,7:30p,Los Angeles Lakers,,Brooklyn Nets,,,,
2022-01-25,7:00p,Charlotte Hornets,,Toronto Raptors,,,,
2022-01-25,7:00p,Los Angeles Clippers,,Washington Wizards,,,,
2022-01-25,7:00p,Denver Nuggets,,Detroit Pistons,,,,
2022-01-25,7:30p,Sacramento Kings,,Boston Celtics,,,,
2022-01-26,7:30p,Memphis Grizzlies,,San Antonio Spurs,,,,
2022-01-26,10:00p,Dallas Mavericks,,Portland Trail Blazers,,,,
2022-01-26,8:00p,Chicago Bulls,,Oklahoma City Thunder,,,,
2022-01-26,10:00p,Phoenix Suns,,Utah Jazz,,,,
2022-01-26,7:30p,New York Knicks,,Miami Heat,,,,
2022-01-26,8:00p,Denver Nuggets,,New Orleans Pelicans,,,,
2022-01-26,7:30p,Sacramento Kings,,Atlanta Hawks,,,,
2022-01-26,7:00p,Milwaukee Bucks,,Cleveland Cavaliers,,,,
2022-01-26,7:30p,Toronto Raptors,,Brooklyn Nets,,,,
2022-01-26,7:00p,Los Angeles Clippers,,Orlando Magic,,,,
2022-01-26,7:00p,Charlotte Hornets,,Indiana Pacers,,,,
2022-01-27,7:30p,Los Angeles Lakers,,Philadelphia 76ers,,,,
2022-01-27,10:00p,Minnesota Timberwolves,,Golden State Warriors,,,,
2022-01-28,7:00p,Los Angeles Lakers,,Charlotte Hornets,,,,
2022-01-28,7:00p,Detroit Pistons,,Orlando Magic,,,,
2022-01-28,8:00p,Portland Trail Blazers,,Houston Rockets,,,,
2022-01-28,8:00p,Utah Jazz,,Memphis Grizzlies,,,,
2022-01-28,8:00p,Los Angeles Clippers,,Miami Heat,,,,
2022-01-28,8:00p,Indiana Pacers,,Oklahoma City Thunder,,,,
2022-01-28,8:30p,Chicago Bulls,,San Antonio Spurs,,,,
2022-01-28,9:00p,Minnesota Timberwolves,,Phoenix Suns,,,,
2022-01-28,10:00p,New York Knicks,,Milwaukee Bucks,,,,
2022-01-28,7:30p,Boston Celtics,,Atlanta Hawks,,,,
2022-01-29,8:30p,Brooklyn Nets,,Golden State Warriors,,,,
2022-01-29,8:00p,Toronto Raptors,,Miami Heat,,,,
2022-01-29,8:00p,Washington Wizards,,Memphis Grizzlies,,,,
2022-01-29,7:00p,Indiana Pacers,,Dallas Mavericks,,,,
2022-01-29,6:00p,Boston Celtics,,New Orleans Pelicans,,,,
2022-01-29,7:30p,Sacramento Kings,,Philadelphia 76ers,,,,
2022-01-30,8:00p,Utah Jazz,,Minnesota Timberwolves,,,,
2022-01-30,7:00p,Dallas Mavericks,,Orlando Magic,,,,
2022-01-30,7:00p,Denver Nuggets,,Milwaukee Bucks,,,,
2022-01-30,8:00p,San Antonio Spurs,,Phoenix Suns,,,,
2022-01-30,3:30p,Portland Trail Blazers,,Chicago Bulls,,,,
2022-01-30,1:00p,Los Angeles Clippers,,Charlotte Hornets,,,,
2022-01-30,1:00p,Los Angeles Lakers,,Atlanta Hawks,,,,
2022-01-30,6:00p,Cleveland Cavaliers,,Detroit Pistons,,,,
2022-01-31,7:00p,New Orleans Pelicans,,Cleveland Cavaliers,,,,
2022-01-31,7:00p,Los Angeles Clippers,,Indiana Pacers,,,,
2022-01-31,7:00p,Memphis Grizzlies,,Philadelphia 76ers,,,,
2022-01-31,7:30p,Miami Heat,,Boston Celtics,,,,
2022-01-31,7:30p,Sacramento Kings,,New York Knicks,,,,
2022-01-31,8:00p,Golden State Warriors,,Houston Rockets,,,,
2022-01-31,8:00p,Portland Trail Blazers,,Oklahoma City Thunder,,,,
2022-02-01,8:30p,Golden State Warriors,,San Antonio Spurs,,,,
2022-02-01,10:00p,Brooklyn Nets,,Phoenix Suns,,,,
2022-02-01,8:00p,Denver Nuggets,,Minnesota Timberwolves,,,,
2022-02-01,8:00p,Orlando Magic,,Chicago Bulls,,,,
2022-02-01,7:30p,Washington Wizards,,Milwaukee Bucks,,,,
2022-02-01,7:30p,Toronto Raptors,,Atlanta Hawks,,,,
2022-02-01,7:00p,New Orleans Pelicans,,Detroit Pistons,,,,
2022-02-02,10:30p,Portland Trail Blazers,,Los Angeles Lakers,,,,
2022-02-02,10:00p,Brooklyn Nets,,Sacramento Kings,,,,
2022-02-02,8:30p,Oklahoma City Thunder,,Dallas Mavericks,,,,
2022-02-02,8:00p,Cleveland Cavaliers,,Houston Rockets,,,,
2022-02-02,10:00p,Denver Nuggets,,Utah Jazz,,,,
2022-02-02,7:30p,Charlotte Hornets,,Boston Celtics,,,,
2022-02-02,7:00p,Washington Wizards,,Philadelphia 76ers,,,,
2022-02-02,7:00p,Orlando Magic,,Indiana Pacers,,,,
2022-02-02,7:30p,Memphis Grizzlies,,New York Knicks,,,,
2022-02-03,7:00p,Minnesota Timberwolves,,Detroit Pistons,,,,
2022-02-03,7:30p,Phoenix Suns,,Atlanta Hawks,,,,
2022-02-03,7:30p,Miami Heat,,Toronto Raptors,,,,
2022-02-03,10:00p,Sacramento Kings,,Golden State Warriors,,,,
2022-02-03,10:00p,Los Angeles Lakers,,Los Angeles Clippers,,,,
2022-02-04,9:00p,Brooklyn Nets,,Utah Jazz,,,,
2022-02-04,10:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,
2022-02-04,10:00p,New Orleans Pelicans,,Denver Nuggets,,,,
2022-02-04,8:30p,Houston Rockets,,San Antonio Spurs,,,,
2022-02-04,7:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,
2022-02-04,7:30p,Atlanta Hawks,,Toronto Raptors,,,,
2022-02-04,7:00p,Chicago Bulls,,Indiana Pacers,,,,
2022-02-04,7:00p,Boston Celtics,,Detroit Pistons,,,,
2022-02-04,8:30p,Philadelphia 76ers,,Dallas Mavericks,,,,
2022-02-05,5:00p,Memphis Grizzlies,,Orlando Magic,,,,
2022-02-05,7:00p,Miami Heat,,Charlotte Hornets,,,,
2022-02-05,7:00p,Phoenix Suns,,Washington Wizards,,,,
2022-02-05,8:30p,New York Knicks,,Los Angeles Lakers,,,,
2022-02-05,10:00p,Milwaukee Bucks,,Portland Trail Blazers,,,,
2022-02-05,10:00p,Oklahoma City Thunder,,Sacramento Kings,,,,
2022-02-06,6:00p,Boston Celtics,,Orlando Magic,,,,
2022-02-06,7:00p,New Orleans Pelicans,,Houston Rockets,,,,
2022-02-06,6:00p,Atlanta Hawks,,Dallas Mavericks,,,,
2022-02-06,9:00p,Milwaukee Bucks,,Los Angeles Clippers,,,,
2022-02-06,3:30p,Detroit Pistons,,Minnesota Timberwolves,,,,
2022-02-06,3:30p,Philadelphia 76ers,,Chicago Bulls,,,,
2022-02-06,6:00p,Indiana Pacers,,Cleveland Cavaliers,,,,
2022-02-06,3:30p,Brooklyn Nets,,Denver Nuggets,,,,
2022-02-07,7:00p,Toronto Raptors,,Charlotte Hornets,,,,
2022-02-07,7:00p,Miami Heat,,Washington Wizards,,,,
2022-02-07,8:00p,Phoenix Suns,,Chicago Bulls,,,,
2022-02-07,8:00p,Golden State Warriors,,Oklahoma City Thunder,,,,
2022-02-07,9:00p,New York Knicks,,Utah Jazz,,,,
2022-02-08,8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,
2022-02-08,10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,
2022-02-08,10:00p,Orlando Magic,,Portland Trail Blazers,,,,
2022-02-08,10:00p,Milwaukee Bucks,,Los Angeles Lakers,,,,
2022-02-08,9:00p,New York Knicks,,Denver Nuggets,,,,
2022-02-08,7:30p,Indiana Pacers,,Atlanta Hawks,,,,
2022-02-08,8:00p,Houston Rockets,,New Orleans Pelicans,,,,
2022-02-08,7:30p,Boston Celtics,,Brooklyn Nets,,,,
2022-02-08,7:00p,Phoenix Suns,,Philadelphia 76ers,,,,
2022-02-08,8:30p,Detroit Pistons,,Dallas Mavericks,,,,
2022-02-09,10:00p,Los Angeles Lakers,,Portland Trail Blazers,,,,
2022-02-09,10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,
2022-02-09,10:00p,Golden State Warriors,,Utah Jazz,,,,
2022-02-09,8:00p,Toronto Raptors,,Oklahoma City Thunder,,,,
2022-02-09,7:00p,San Antonio Spurs,,Cleveland Cavaliers,,,,
2022-02-09,7:30p,Chicago Bulls,,Charlotte Hornets,,,,
2022-02-10,7:00p,Memphis Grizzlies,,Detroit Pistons,,,,
2022-02-10,7:00p,Brooklyn Nets,,Washington Wizards,,,,
2022-02-10,7:30p,Miami Heat,,New Orleans Pelicans,,,,
2022-02-10,8:00p,Toronto Raptors,,Houston Rockets,,,,
2022-02-10,8:30p,Los Angeles Clippers,,Dallas Mavericks,,,,
2022-02-10,10:00p,New York Knicks,,Golden State Warriors,,,,
2022-02-10,10:00p,Milwaukee Bucks,,Phoenix Suns,,,,
2022-02-11,9:00p,Orlando Magic,,Utah Jazz,,,,
2022-02-11,8:00p,Minnesota Timberwolves,,Chicago Bulls,,,,
2022-02-11,7:30p,Denver Nuggets,,Boston Celtics,,,,
2022-02-11,7:00p,Cleveland Cavaliers,,Indiana Pacers,,,,
2022-02-11,7:00p,Oklahoma City Thunder,,Philadelphia 76ers,,,,
2022-02-11,7:00p,Charlotte Hornets,,Detroit Pistons,,,,
2022-02-11,7:30p,San Antonio Spurs,,Atlanta Hawks,,,,
2022-02-12,8:00p,Brooklyn Nets,,Miami Heat,,,,
2022-02-12,9:00p,Orlando Magic,,Phoenix Suns,,,,
2022-02-12,8:30p,Los Angeles Lakers,,Golden State Warriors,,,,
2022-02-12,8:30p,Los Angeles Clippers,,Dallas Mavericks,,,,
2022-02-12,8:00p,Oklahoma City Thunder,,Chicago Bulls,,,,
2022-02-12,7:00p,Memphis Grizzlies,,Charlotte Hornets,,,,
2022-02-12,7:30p,Cleveland Cavaliers,,Philadelphia 76ers,,,,
2022-02-12,5:00p,New York Knicks,,Portland Trail Blazers,,,,
2022-02-12,7:30p,Denver Nuggets,,Toronto Raptors,,,,
2022-02-12,7:00p,San Antonio Spurs,,New Orleans Pelicans,,,,
2022-02-12,7:00p,Sacramento Kings,,Washington Wizards,,,,
2022-02-13,2:00p,Atlanta Hawks,,Boston Celtics,,,,
2022-02-13,3:00p,Minnesota Timberwolves,,Indiana Pacers,,,,
2022-02-14,10:30p,Golden State Warriors,,Los Angeles Clippers,,,,
2022-02-14,9:00p,Houston Rockets,,Utah Jazz,,,,
2022-02-14,9:00p,Orlando Magic,,Denver Nuggets,,,,
2022-02-14,8:00p,Toronto Raptors,,New Orleans Pelicans,,,,
2022-02-14,8:00p,Portland Trail Blazers,,Milwaukee Bucks,,,,
2022-02-14,8:00p,San Antonio Spurs,,Chicago Bulls,,,,
2022-02-14,7:30p,Oklahoma City Thunder,,New York Knicks,,,,
2022-02-14,7:30p,Sacramento Kings,,Brooklyn Nets,,,,
2022-02-14,7:00p,Detroit Pistons,,Washington Wizards,,,,
2022-02-15,10:00p,Los Angeles Clippers,,Phoenix Suns,,,,
2022-02-15,8:00p,Memphis Grizzlies,,New Orleans Pelicans,,,,
2022-02-15,8:00p,Charlotte Hornets,,Minnesota Timberwolves,,,,
2022-02-15,8:00p,Indiana Pacers,,Milwaukee Bucks,,,,
2022-02-15,7:30p,Dallas Mavericks,,Miami Heat,,,,
2022-02-15,7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,
2022-02-15,7:30p,Boston Celtics,,Philadelphia 76ers,,,,
2022-02-16,7:00p,Atlanta Hawks,,Orlando Magic,,,,
2022-02-16,7:30p,Detroit Pistons,,Boston Celtics,,,,
2022-02-16,7:30p,Washington Wizards,,Indiana Pacers,,,,
2022-02-16,7:30p,Brooklyn Nets,,New York Knicks,,,,
2022-02-16,8:00p,Sacramento Kings,,Chicago Bulls,,,,
2022-02-16,8:00p,Portland Trail Blazers,,Memphis Grizzlies,,,,
2022-02-16,8:00p,Toronto Raptors,,Minnesota Timberwolves,,,,
2022-02-16,8:00p,San Antonio Spurs,,Oklahoma City Thunder,,,,
2022-02-16,9:00p,Houston Rockets,,Phoenix Suns,,,,
2022-02-16,10:00p,Denver Nuggets,,Golden State Warriors,,,,
2022-02-16,10:00p,Utah Jazz,,Los Angeles Lakers,,,,
2022-02-17,8:30p,Philadelphia 76ers,,Milwaukee Bucks,,,,
2022-02-17,10:30p,Houston Rockets,,Los Angeles Clippers,,,,
2022-02-17,8:00p,Dallas Mavericks,,New Orleans Pelicans,,,,
2022-02-17,7:00p,Miami Heat,,Charlotte Hornets,,,,
2022-02-24,7:00p,Cleveland Cavaliers,,Detroit Pistons,,,,
2022-02-24,7:30p,Boston Celtics,,Brooklyn Nets,,,,
2022-02-24,8:00p,Atlanta Hawks,,Chicago Bulls,,,,
2022-02-24,8:00p,Memphis Grizzlies,,Minnesota Timberwolves,,,,
2022-02-24,8:00p,Phoenix Suns,,Oklahoma City Thunder,,,,
2022-02-24,10:00p,Golden State Warriors,,Portland Trail Blazers,,,,
2022-02-24,10:00p,Denver Nuggets,,Sacramento Kings,,,,
2022-02-25,9:00p,Dallas Mavericks,,Utah Jazz,,,,
2022-02-25,10:00p,Los Angeles Clippers,,Los Angeles Lakers,,,,
2022-02-25,9:00p,New Orleans Pelicans,,Phoenix Suns,,,,
2022-02-25,8:00p,Philadelphia 76ers,,Minnesota Timberwolves,,,,
2022-02-25,7:00p,Oklahoma City Thunder,,Indiana Pacers,,,,
2022-02-25,7:00p,San Antonio Spurs,,Washington Wizards,,,,
2022-02-25,7:00p,Houston Rockets,,Orlando Magic,,,,
2022-02-25,7:00p,Toronto Raptors,,Charlotte Hornets,,,,
2022-02-25,7:30p,Miami Heat,,New York Knicks,,,,
2022-02-26,9:00p,Sacramento Kings,,Denver Nuggets,,,,
2022-02-26,8:30p,Brooklyn Nets,,Milwaukee Bucks,,,,
2022-02-26,8:00p,San Antonio Spurs,,Miami Heat,,,,
2022-02-26,12:00p,Boston Celtics,,Detroit Pistons,,,,
2022-02-26,8:00p,Memphis Grizzlies,,Chicago Bulls,,,,
2022-02-26,7:30p,Toronto Raptors,,Atlanta Hawks,,,,
2022-02-26,8:00p,Washington Wizards,,Cleveland Cavaliers,,,,
2022-02-27,9:00p,Denver Nuggets,,Portland Trail Blazers,,,,
2022-02-27,1:00p,Philadelphia 76ers,,New York Knicks,,,,
2022-02-27,3:30p,Utah Jazz,,Phoenix Suns,,,,
2022-02-27,5:00p,Boston Celtics,,Indiana Pacers,,,,
2022-02-27,7:00p,Detroit Pistons,,Charlotte Hornets,,,,
2022-02-27,7:00p,Los Angeles Clippers,,Houston Rockets,,,,
2022-02-27,7:30p,Dallas Mavericks,,Golden State Warriors,,,,
2022-02-27,10:00p,New Orleans Pelicans,,Los Angeles Lakers,,,,
2022-02-28,8:00p,Sacramento Kings,,Oklahoma City Thunder,,,,
2022-02-28,8:00p,Charlotte Hornets,,Milwaukee Bucks,,,,
2022-02-28,8:00p,San Antonio Spurs,,Memphis Grizzlies,,,,
2022-02-28,7:30p,Chicago Bulls,,Miami Heat,,,,
2022-02-28,7:00p,Minnesota Timberwolves,,Cleveland Cavaliers,,,,
2022-02-28,7:00p,Indiana Pacers,,Orlando Magic,,,,
2022-03-01,7:00p,Detroit Pistons,,Washington Wizards,,,,
2022-03-01,7:30p,Atlanta Hawks,,Boston Celtics,,,,
2022-03-01,7:30p,Brooklyn Nets,,Toronto Raptors,,,,
2022-03-01,8:00p,Los Angeles Clippers,,Houston Rockets,,,,
2022-03-01,8:00p,Golden State Warriors,,Minnesota Timberwolves,,,,
2022-03-01,10:00p,Dallas Mavericks,,Los Angeles Lakers,,,,
2022-03-02,10:00p,Portland Trail Blazers,,Phoenix Suns,,,,
2022-03-02,9:00p,Oklahoma City Thunder,,Denver Nuggets,,,,
2022-03-02,8:00p,Sacramento Kings,,New Orleans Pelicans,,,,
2022-03-02,8:00p,Miami Heat,,Milwaukee Bucks,,,,
2022-03-02,7:00p,Charlotte Hornets,,Cleveland Cavaliers,,,,
2022-03-02,7:30p,New York Knicks,,Philadelphia 76ers,,,,
2022-03-02,7:00p,Indiana Pacers,,Orlando Magic,,,,
2022-03-02,8:00p,Utah Jazz,,Houston Rockets,,,,
2022-03-03,10:00p,Los Angeles Lakers,,Los Angeles Clippers,,,,
2022-03-03,8:30p,Sacramento Kings,,San Antonio Spurs,,,,
2022-03-03,8:30p,Golden State Warriors,,Dallas Mavericks,,,,
2022-03-03,7:30p,Miami Heat,,Brooklyn Nets,,,,
2022-03-03,7:30p,Memphis Grizzlies,,Boston Celtics,,,,
2022-03-03,7:30p,Detroit Pistons,,Toronto Raptors,,,,
2022-03-04,10:00p,New York Knicks,,Phoenix Suns,,,,
2022-03-04,9:00p,Houston Rockets,,Denver Nuggets,,,,
2022-03-04,8:00p,Utah Jazz,,New Orleans Pelicans,,,,
2022-03-04,8:00p,Minnesota Timberwolves,,Oklahoma City Thunder,,,,
2022-03-04,7:00p,Atlanta Hawks,,Washington Wizards,,,,
2022-03-04,7:00p,Cleveland Cavaliers,,Philadelphia 76ers,,,,
2022-03-04,7:00p,Indiana Pacers,,Detroit Pistons,,,,
2022-03-04,7:30p,Milwaukee Bucks,,Chicago Bulls,,,,
2022-03-05,8:30p,Golden State Warriors,,Los Angeles Lakers,,,,
2022-03-05,5:00p,Sacramento Kings,,Dallas Mavericks,,,,
2022-03-05,7:00p,San Antonio Spurs,,Charlotte Hornets,,,,
2022-03-05,8:00p,Orlando Magic,,Memphis Grizzlies,,,,
2022-03-05,8:00p,Philadelphia 76ers,,Miami Heat,,,,
2022-03-05,8:00p,Portland Trail Blazers,,Minnesota Timberwolves,,,,
2022-03-06,7:30p,New York Knicks,,Los Angeles Clippers,,,,
2022-03-06,7:00p,Utah Jazz,,Oklahoma City Thunder,,,,
2022-03-06,10:00p,New Orleans Pelicans,,Denver Nuggets,,,,
2022-03-06,7:00p,Memphis Grizzlies,,Houston Rockets,,,,
2022-03-06,3:30p,Phoenix Suns,,Milwaukee Bucks,,,,
2022-03-06,6:00p,Toronto Raptors,,Cleveland Cavaliers,,,,
2022-03-06,6:00p,Indiana Pacers,,Washington Wizards,,,,
2022-03-06,1:00p,Brooklyn Nets,,Boston Celtics,,,,
2022-03-07,7:00p,Atlanta Hawks,,Detroit Pistons,,,,
2022-03-07,7:00p,Chicago Bulls,,Philadelphia 76ers,,,,
2022-03-07,7:30p,Houston Rockets,,Miami Heat,,,,
2022-03-07,8:00p,Portland Trail Blazers,,Minnesota Timberwolves,,,,
2022-03-07,8:30p,Utah Jazz,,Dallas Mavericks,,,,
2022-03-07,8:30p,Los Angeles Lakers,,San Antonio Spurs,,,,
2022-03-07,10:00p,New York Knicks,,Sacramento Kings,,,,
2022-03-08,10:00p,Los Angeles Clippers,,Golden State Warriors,,,,
2022-03-08,8:00p,Milwaukee Bucks,,Oklahoma City Thunder,,,,
2022-03-08,7:30p,New Orleans Pelicans,,Memphis Grizzlies,,,,
2022-03-08,7:00p,Brooklyn Nets,,Charlotte Hornets,,,,
2022-03-08,7:00p,Cleveland Cavaliers,,Indiana Pacers,,,,
2022-03-08,7:00p,Phoenix Suns,,Orlando Magic,,,,
2022-03-09,8:30p,New York Knicks,,Dallas Mavericks,,,,
2022-03-09,10:00p,Portland Trail Blazers,,Utah Jazz,,,,
2022-03-09,10:30p,Washington Wizards,,Los Angeles Clippers,,,,
2022-03-09,10:00p,Denver Nuggets,,Sacramento Kings,,,,
2022-03-09,8:30p,Toronto Raptors,,San Antonio Spurs,,,,
2022-03-09,8:00p,Orlando Magic,,New Orleans Pelicans,,,,
2022-03-09,7:00p,Chicago Bulls,,Detroit Pistons,,,,
2022-03-09,8:00p,Los Angeles Lakers,,Houston Rockets,,,,
2022-03-09,7:30p,Atlanta Hawks,,Milwaukee Bucks,,,,
2022-03-09,7:30p,Phoenix Suns,,Miami Heat,,,,
2022-03-09,7:00p,Boston Celtics,,Charlotte Hornets,,,,
2022-03-09,8:00p,Oklahoma City Thunder,,Minnesota Timberwolves,,,,
2022-03-10,7:30p,Brooklyn Nets,,Philadelphia 76ers,,,,
2022-03-10,10:00p,Golden State Warriors,,Denver Nuggets,,,,
2022-03-11,8:00p,Charlotte Hornets,,New Orleans Pelicans,,,,
2022-03-11,10:30p,Washington Wizards,,Los Angeles Lakers,,,,
2022-03-11,9:00p,Toronto Raptors,,Phoenix Suns,,,,
2022-03-11,8:30p,Utah Jazz,,San Antonio Spurs,,,,
2022-03-11,8:00p,Cleveland Cavaliers,,Miami Heat,,,,
2022-03-11,8:00p,New York Knicks,,Memphis Grizzlies,,,,
2022-03-11,8:00p,Dallas Mavericks,,Houston Rockets,,,,
2022-03-11,7:30p,Detroit Pistons,,Boston Celtics,,,,
2022-03-11,7:30p,Los Angeles Clippers,,Atlanta Hawks,,,,
2022-03-11,7:00p,Minnesota Timberwolves,,Orlando Magic,,,,
2022-03-12,8:00p,Cleveland Cavaliers,,Chicago Bulls,,,,
2022-03-12,8:00p,Minnesota Timberwolves,,Miami Heat,,,,
2022-03-12,8:00p,Indiana Pacers,,San Antonio Spurs,,,,
2022-03-12,8:30p,Milwaukee Bucks,,Golden State Warriors,,,,
2022-03-12,10:00p,Toronto Raptors,,Denver Nuggets,,,,
2022-03-12,10:00p,Washington Wizards,,Portland Trail Blazers,,,,
2022-03-12,10:00p,Sacramento Kings,,Utah Jazz,,,,
2022-03-13,7:00p,Memphis Grizzlies,,Oklahoma City Thunder,,,,
2022-03-13,7:00p,Houston Rockets,,New Orleans Pelicans,,,,
2022-03-13,7:00p,Indiana Pacers,,Atlanta Hawks,,,,
2022-03-13,9:00p,Los Angeles Lakers,,Phoenix Suns,,,,
2022-03-13,3:30p,Dallas Mavericks,,Boston Celtics,,,,
2022-03-13,3:00p,Los Angeles Clippers,,Detroit Pistons,,,,
2022-03-13,1:00p,New York Knicks,,Brooklyn Nets,,,,
2022-03-13,6:00p,Philadelphia 76ers,,Orlando Magic,,,,
2022-03-14,10:30p,Toronto Raptors,,Los Angeles Lakers,,,,
2022-03-14,10:00p,Chicago Bulls,,Sacramento Kings,,,,
2022-03-14,10:00p,Washington Wizards,,Golden State Warriors,,,,
2022-03-14,8:30p,Minnesota Timberwolves,,San Antonio Spurs,,,,
2022-03-14,10:00p,Milwaukee Bucks,,Utah Jazz,,,,
2022-03-14,7:30p,Denver Nuggets,,Philadelphia 76ers,,,,
2022-03-14,7:30p,Portland Trail Blazers,,Atlanta Hawks,,,,
2022-03-14,7:00p,Los Angeles Clippers,,Cleveland Cavaliers,,,,
2022-03-14,8:00p,Charlotte Hornets,,Oklahoma City Thunder,,,,
2022-03-15,7:00p,Memphis Grizzlies,,Indiana Pacers,,,,
2022-03-15,7:00p,Brooklyn Nets,,Orlando Magic,,,,
2022-03-15,7:30p,Detroit Pistons,,Miami Heat,,,,
2022-03-15,8:00p,Phoenix Suns,,New Orleans Pelicans,,,,
2022-03-16,8:30p,Oklahoma City Thunder,,San Antonio Spurs,,,,
2022-03-16,10:30p,Toronto Raptors,,Los Angeles Clippers,,,,
2022-03-16,10:00p,Milwaukee Bucks,,Sacramento Kings,,,,
2022-03-16,10:00p,Boston Celtics,,Golden State Warriors,,,,
2022-03-16,9:00p,Chicago Bulls,,Utah Jazz,,,,
2022-03-16,8:00p,Los Angeles Lakers,,Minnesota Timberwolves,,,,
2022-03-16,7:30p,Portland Trail Blazers,,New York Knicks,,,,
2022-03-16,7:30p,Dallas Mavericks,,Brooklyn Nets,,,,
