date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2020-02-28,7:30p,Charlotte Hornets,99,Toronto Raptors,96,,19800.0,
2020-02-28,7:30p,Brooklyn Nets,118,Atlanta Hawks,141,,17034.0,
2020-02-28,7:00p,Minnesota Timberwolves,125,Orlando Magic,136,,18846.0,
2020-02-28,8:00p,Dallas Mavericks,118,Miami Heat,126,,19704.0,
2020-02-29,5:00p,Chicago Bulls,115,New York Knicks,125,,19812.0,
2020-02-29,7:30p,Portland Trail Blazers,117,Atlanta Hawks,129,,17765.0,
2020-02-29,7:30p,Brooklyn Nets,113,Miami Heat,116,,19600.0,
2020-02-29,8:00p,Indiana Pacers,113,Cleveland Cavaliers,104,,19432.0,
2020-02-29,8:00p,Los Angeles Lakers,88,Memphis Grizzlies,105,,17794.0,
2020-02-29,8:30p,Houston Rockets,111,Boston Celtics,110,OT,19156.0,
2020-02-29,8:30p,Orlando Magic,113,San Antonio Spurs,114,,18354.0,
2020-02-29,9:00p,Golden State Warriors,115,Phoenix Suns,99,,16395.0,
2020-03-01,6:00p,Detroit Pistons,100,Sacramento Kings,106,,17499.0,
2020-03-01,8:00p,Los Angeles Lakers,122,New Orleans Pelicans,114,,18547.0,
2020-03-01,6:00p,Toronto Raptors,118,Denver Nuggets,133,,19777.0,
2020-03-01,8:30p,Washington Wizards,124,Golden State Warriors,110,,18064.0,
2020-03-01,3:30p,Philadelphia 76ers,130,Los Angeles Clippers,136,,19068.0,
2020-03-01,1:00p,Milwaukee Bucks,93,Charlotte Hornets,85,,19149.0,
2020-03-01,3:30p,Dallas Mavericks,111,Minnesota Timberwolves,91,,18058.0,
2020-03-02,7:00p,Utah Jazz,126,Cleveland Cavaliers,113,,15453.0,
2020-03-02,7:00p,Houston Rockets,123,New York Knicks,125,,18142.0,
2020-03-02,7:00p,Portland Trail Blazers,130,Orlando Magic,107,,18078.0,
2020-03-02,7:30p,Memphis Grizzlies,127,Atlanta Hawks,88,,16207.0,
2020-03-02,7:30p,Milwaukee Bucks,89,Miami Heat,105,,19600.0,
2020-03-02,8:00p,Dallas Mavericks,107,Chicago Bulls,109,,18407.0,
2020-03-02,8:30p,Indiana Pacers,116,San Antonio Spurs,111,,17635.0,
2020-03-03,10:00p,Philadelphia 76ers,107,Los Angeles Lakers,120,,18997.0,
2020-03-03,9:00p,Toronto Raptors,123,Phoenix Suns,114,,15553.0,
2020-03-03,9:00p,Golden State Warriors,116,Denver Nuggets,100,,19520.0,
2020-03-03,10:00p,Washington Wizards,126,Sacramento Kings,133,,16419.0,
2020-03-03,8:00p,Minnesota Timberwolves,139,New Orleans Pelicans,134,,15264.0,
2020-03-03,7:30p,Brooklyn Nets,129,Boston Celtics,120,OT,19156.0,
2020-03-03,7:00p,San Antonio Spurs,104,Charlotte Hornets,103,,12008.0,
2020-03-03,8:00p,Los Angeles Clippers,109,Oklahoma City Thunder,94,,18203.0,
2020-03-04,10:00p,Washington Wizards,104,Portland Trail Blazers,125,,19393.0,
2020-03-04,9:30p,New Orleans Pelicans,123,Dallas Mavericks,127,OT,20459.0,
2020-03-04,7:30p,Orlando Magic,113,Miami Heat,116,,19600.0,
2020-03-04,7:30p,Utah Jazz,112,New York Knicks,104,,16588.0,
2020-03-04,8:00p,Chicago Bulls,108,Minnesota Timberwolves,115,,13392.0,
2020-03-04,7:00p,Indiana Pacers,100,Milwaukee Bucks,119,,17695.0,
2020-03-04,7:00p,Oklahoma City Thunder,114,Detroit Pistons,107,,15138.0,
2020-03-04,7:00p,Boston Celtics,112,Cleveland Cavaliers,106,,16897.0,
2020-03-04,7:30p,Memphis Grizzlies,118,Brooklyn Nets,79,,16941.0,
2020-03-05,7:00p,Denver Nuggets,114,Charlotte Hornets,112,,13311.0,
2020-03-05,8:00p,Los Angeles Clippers,120,Houston Rockets,105,,18055.0,
2020-03-05,10:00p,Philadelphia 76ers,125,Sacramento Kings,108,,15485.0,
2020-03-05,10:30p,Toronto Raptors,121,Golden State Warriors,113,,18064.0,
2020-03-06,8:00p,Utah Jazz,99,Boston Celtics,94,,19156.0,
2020-03-06,10:30p,Milwaukee Bucks,103,Los Angeles Lakers,113,,18997.0,
2020-03-06,9:00p,Portland Trail Blazers,117,Phoenix Suns,127,,15522.0,
2020-03-06,8:00p,Miami Heat,104,New Orleans Pelicans,110,,18384.0,
2020-03-06,8:30p,Memphis Grizzlies,96,Dallas Mavericks,121,,20370.0,
2020-03-06,8:00p,Indiana Pacers,108,Chicago Bulls,102,,20229.0,
2020-03-06,7:00p,Atlanta Hawks,112,Washington Wizards,118,,17856.0,
2020-03-06,7:30p,San Antonio Spurs,120,Brooklyn Nets,139,,16277.0,
2020-03-06,8:00p,Orlando Magic,132,Minnesota Timberwolves,118,,14315.0,
2020-03-06,7:30p,Oklahoma City Thunder,126,New York Knicks,103,,19499.0,
2020-03-07,5:00p,Houston Rockets,99,Charlotte Hornets,108,,19159.0,
2020-03-07,7:00p,Utah Jazz,111,Detroit Pistons,105,,16590.0,
2020-03-07,7:30p,Denver Nuggets,102,Cleveland Cavaliers,104,,19432.0,
2020-03-07,8:00p,Atlanta Hawks,101,Memphis Grizzlies,118,,17117.0,
2020-03-07,8:30p,Philadelphia 76ers,114,Golden State Warriors,118,,18064.0,
2020-03-07,10:00p,Sacramento Kings,123,Portland Trail Blazers,111,,19691.0,
2020-03-08,9:00p,Toronto Raptors,118,Sacramento Kings,113,,16449.0,
2020-03-08,7:30p,San Antonio Spurs,129,Cleveland Cavaliers,132,OT,17995.0,
2020-03-08,7:00p,Orlando Magic,126,Houston Rockets,106,,18055.0,
2020-03-08,7:00p,Miami Heat,100,Washington Wizards,89,,18135.0,
2020-03-08,7:30p,Detroit Pistons,84,New York Knicks,96,,18361.0,
2020-03-08,6:00p,Oklahoma City Thunder,105,Boston Celtics,104,,19156.0,
2020-03-08,6:00p,Milwaukee Bucks,131,Phoenix Suns,140,,17282.0,
2020-03-08,3:00p,Chicago Bulls,107,Brooklyn Nets,110,,15916.0,
2020-03-08,3:30p,New Orleans Pelicans,120,Minnesota Timberwolves,107,,18978.0,
2020-03-08,7:00p,Indiana Pacers,112,Dallas Mavericks,109,,20324.0,
2020-03-08,3:30p,Los Angeles Lakers,112,Los Angeles Clippers,103,,19068.0,
2020-03-09,7:30p,Charlotte Hornets,138,Atlanta Hawks,143,2OT,14399.0,
2020-03-09,9:00p,Milwaukee Bucks,95,Denver Nuggets,109,,19838.0,
2020-03-09,9:00p,Toronto Raptors,101,Utah Jazz,92,,18306.0,
2020-03-10,7:00p,Boston Celtics,114,Indiana Pacers,111,,17053.0,
2020-03-10,8:00p,Minnesota Timberwolves,111,Houston Rockets,117,,18055.0,
2020-03-10,8:00p,Dallas Mavericks,109,San Antonio Spurs,119,,18354.0,
2020-03-10,8:00p,Orlando Magic,120,Memphis Grizzlies,115,,15388.0,
2020-03-10,8:00p,Cleveland Cavaliers,103,Chicago Bulls,108,,17837.0,
2020-03-10,10:00p,Phoenix Suns,105,Portland Trail Blazers,121,,19393.0,
2020-03-10,10:30p,Brooklyn Nets,104,Los Angeles Lakers,102,,18997.0,
2020-03-10,10:30p,Los Angeles Clippers,131,Golden State Warriors,107,,18064.0,
2020-03-10,7:00p,New York Knicks,115,Washington Wizards,122,,15048.0,
2020-03-11,7:30p,Charlotte Hornets,109,Miami Heat,98,,19600.0,
2020-03-11,8:00p,Denver Nuggets,97,Dallas Mavericks,113,,20302.0,
2020-03-11,7:30p,New York Knicks,136,Atlanta Hawks,131,OT,15393.0,
2020-03-11,7:00p,Detroit Pistons,106,Philadelphia 76ers,124,,20172.0,
2020-07-30,6:30p,Utah Jazz,106,New Orleans Pelicans,104,,,
2020-07-30,9:00p,Los Angeles Clippers,101,Los Angeles Lakers,103,,,
2020-07-31,8:00p,Sacramento Kings,120,San Antonio Spurs,129,,,
2020-07-31,6:30p,Boston Celtics,112,Milwaukee Bucks,119,,,
2020-07-31,9:00p,Houston Rockets,153,Dallas Mavericks,149,OT,,
2020-07-31,4:00p,Memphis Grizzlies,135,Portland Trail Blazers,140,OT,,
2020-07-31,2:30p,Orlando Magic,128,Brooklyn Nets,118,,0.0,
2020-07-31,4:00p,Phoenix Suns,125,Washington Wizards,112,,,
2020-08-01,1:00p,Miami Heat,125,Denver Nuggets,105,,,
2020-08-01,3:30p,Utah Jazz,94,Oklahoma City Thunder,110,,,
2020-08-01,6:00p,New Orleans Pelicans,103,Los Angeles Clippers,126,,,
2020-08-01,7:00p,Philadelphia 76ers,121,Indiana Pacers,127,,,
2020-08-01,8:30p,Los Angeles Lakers,92,Toronto Raptors,107,,,
2020-08-02,8:30p,Milwaukee Bucks,116,Houston Rockets,120,,,
2020-08-02,9:00p,Dallas Mavericks,115,Phoenix Suns,117,,,
2020-08-02,6:00p,Sacramento Kings,116,Orlando Magic,132,,,
2020-08-02,3:30p,Portland Trail Blazers,124,Boston Celtics,128,,,
2020-08-02,2:00p,Washington Wizards,110,Brooklyn Nets,118,,,
2020-08-02,4:00p,San Antonio Spurs,108,Memphis Grizzlies,106,,,
2020-08-03,1:30p,Toronto Raptors,107,Miami Heat,103,,,
2020-08-03,4:00p,Denver Nuggets,121,Oklahoma City Thunder,113,OT,,
2020-08-03,4:00p,Indiana Pacers,111,Washington Wizards,100,,,
2020-08-03,6:30p,Memphis Grizzlies,99,New Orleans Pelicans,109,,,
2020-08-03,8:00p,San Antonio Spurs,130,Philadelphia 76ers,132,,,
2020-08-03,9:00p,Los Angeles Lakers,116,Utah Jazz,108,,,
2020-08-04,6:30p,Boston Celtics,106,Miami Heat,112,,,
2020-08-04,1:30p,Brooklyn Nets,119,Milwaukee Bucks,116,,,
2020-08-04,2:30p,Dallas Mavericks,114,Sacramento Kings,110,OT,,
2020-08-04,4:00p,Phoenix Suns,117,Los Angeles Clippers,115,,,
2020-08-04,6:00p,Orlando Magic,109,Indiana Pacers,120,,,
2020-08-04,9:00p,Houston Rockets,102,Portland Trail Blazers,110,,,
2020-08-05,8:00p,Toronto Raptors,109,Orlando Magic,99,,,
2020-08-05,9:00p,Brooklyn Nets,115,Boston Celtics,149,,,
2020-08-05,6:30p,Oklahoma City Thunder,105,Los Angeles Lakers,86,,,
2020-08-05,2:30p,Memphis Grizzlies,115,Utah Jazz,124,,,
2020-08-05,4:00p,Denver Nuggets,132,San Antonio Spurs,126,,,
2020-08-05,4:00p,Philadelphia 76ers,107,Washington Wizards,98,,,
2020-08-06,1:30p,New Orleans Pelicans,125,Sacramento Kings,140,,,
2020-08-06,4:00p,Miami Heat,116,Milwaukee Bucks,130,,,
2020-08-06,4:00p,Indiana Pacers,99,Phoenix Suns,114,,,
2020-08-06,6:30p,Los Angeles Clippers,126,Dallas Mavericks,111,,,
2020-08-06,8:00p,Portland Trail Blazers,125,Denver Nuggets,115,,,
2020-08-06,9:00p,Los Angeles Lakers,97,Houston Rockets,113,,,
2020-08-07,1:00p,Utah Jazz,111,San Antonio Spurs,119,,,
2020-08-07,4:00p,Oklahoma City Thunder,92,Memphis Grizzlies,121,,,
2020-08-07,5:00p,Sacramento Kings,106,Brooklyn Nets,119,,,
2020-08-07,6:30p,Orlando Magic,101,Philadelphia 76ers,108,,,
2020-08-07,8:00p,Washington Wizards,107,New Orleans Pelicans,118,,,
2020-08-07,9:00p,Boston Celtics,122,Toronto Raptors,100,,,
2020-08-08,8:30p,Milwaukee Bucks,132,Dallas Mavericks,136,OT,,
2020-08-08,7:30p,Phoenix Suns,119,Miami Heat,112,,,
2020-08-08,6:00p,Los Angeles Lakers,111,Indiana Pacers,116,,,
2020-08-08,3:30p,Utah Jazz,132,Denver Nuggets,134,2OT,,
2020-08-08,1:00p,Los Angeles Clippers,122,Portland Trail Blazers,117,,,
2020-08-09,8:00p,Houston Rockets,129,Sacramento Kings,112,,,
2020-08-09,6:30p,Philadelphia 76ers,121,Portland Trail Blazers,124,,,
2020-08-09,5:00p,Orlando Magic,119,Boston Celtics,122,OT,,
2020-08-09,9:00p,Brooklyn Nets,129,Los Angeles Clippers,120,,,
2020-08-09,2:00p,Memphis Grizzlies,99,Toronto Raptors,108,,,
2020-08-09,12:30p,Washington Wizards,103,Oklahoma City Thunder,121,,,
2020-08-09,3:00p,San Antonio Spurs,122,New Orleans Pelicans,113,,,
2020-08-10,2:30p,Oklahoma City Thunder,101,Phoenix Suns,128,,,
2020-08-10,3:00p,Dallas Mavericks,122,Utah Jazz,114,,,
2020-08-10,6:30p,Toronto Raptors,114,Milwaukee Bucks,106,,,
2020-08-10,8:00p,Indiana Pacers,92,Miami Heat,114,,,
2020-08-10,9:00p,Denver Nuggets,121,Los Angeles Lakers,124,,,
2020-08-11,9:00p,New Orleans Pelicans,106,Sacramento Kings,112,,,
2020-08-11,9:00p,Milwaukee Bucks,126,Washington Wizards,113,,,
2020-08-11,6:30p,Portland Trail Blazers,134,Dallas Mavericks,131,,,
2020-08-11,1:00p,Brooklyn Nets,108,Orlando Magic,96,,,
2020-08-11,4:30p,Phoenix Suns,130,Philadelphia 76ers,117,,,
2020-08-11,2:00p,Houston Rockets,105,San Antonio Spurs,123,,,
2020-08-11,5:00p,Boston Celtics,122,Memphis Grizzlies,107,,,
2020-08-12,4:00p,Indiana Pacers,108,Houston Rockets,104,,,
2020-08-12,6:30p,Toronto Raptors,125,Philadelphia 76ers,121,,,
2020-08-12,8:00p,Miami Heat,115,Oklahoma City Thunder,116,,,
2020-08-12,9:00p,Los Angeles Clippers,124,Denver Nuggets,111,,,
2020-08-13,9:00p,Portland Trail Blazers,134,Brooklyn Nets,133,,,
2020-08-13,6:30p,San Antonio Spurs,112,Utah Jazz,118,,,
2020-08-13,4:00p,Dallas Mavericks,102,Phoenix Suns,128,,,
2020-08-13,9:00p,New Orleans Pelicans,127,Orlando Magic,133,,,
2020-08-13,1:30p,Sacramento Kings,136,Los Angeles Lakers,122,,,
2020-08-13,12:00p,Washington Wizards,96,Boston Celtics,90,,,
2020-08-13,4:00p,Milwaukee Bucks,106,Memphis Grizzlies,119,,,
2020-08-14,1:30p,Denver Nuggets,109,Toronto Raptors,117,,,
2020-08-14,4:00p,Miami Heat,92,Indiana Pacers,109,,,
2020-08-14,6:30p,Oklahoma City Thunder,103,Los Angeles Clippers,107,OT,,
2020-08-14,9:00p,Philadelphia 76ers,134,Houston Rockets,96,,,
2020-08-15,2:30p,Memphis Grizzlies,122,Portland Trail Blazers,126,,,Play-In Game
2020-08-17,9:00p,Dallas Mavericks,110,Los Angeles Clippers,118,,,
2020-08-17,6:30p,Philadelphia 76ers,101,Boston Celtics,109,,,
2020-08-17,1:30p,Utah Jazz,125,Denver Nuggets,135,OT,,
2020-08-17,4:00p,Brooklyn Nets,110,Toronto Raptors,134,,,
2020-08-18,9:00p,Portland Trail Blazers,100,Los Angeles Lakers,93,,,
2020-08-18,1:30p,Orlando Magic,122,Milwaukee Bucks,110,,,
2020-08-18,4:00p,Miami Heat,113,Indiana Pacers,101,,,
2020-08-18,6:30p,Oklahoma City Thunder,108,Houston Rockets,123,,,
2020-08-19,6:30p,Philadelphia 76ers,101,Boston Celtics,128,,,
2020-08-19,9:00p,Dallas Mavericks,127,Los Angeles Clippers,114,,,
2020-08-19,1:30p,Brooklyn Nets,99,Toronto Raptors,104,,,
2020-08-19,4:00p,Utah Jazz,124,Denver Nuggets,105,,,
2020-08-20,1:00p,Miami Heat,109,Indiana Pacers,100,,,
2020-08-20,3:30p,Oklahoma City Thunder,98,Houston Rockets,111,,,
2020-08-20,6:00p,Orlando Magic,96,Milwaukee Bucks,111,,,
2020-08-20,9:00p,Portland Trail Blazers,88,Los Angeles Lakers,111,,,
2020-08-21,1:30p,Toronto Raptors,117,Brooklyn Nets,92,,,
2020-08-21,4:00p,Denver Nuggets,87,Utah Jazz,124,,,
2020-08-21,6:30p,Boston Celtics,102,Philadelphia 76ers,94,,,
2020-08-21,9:00p,Los Angeles Clippers,130,Dallas Mavericks,122,,,
2020-08-22,1:00p,Milwaukee Bucks,121,Orlando Magic,107,,,
2020-08-22,3:30p,Indiana Pacers,115,Miami Heat,124,,,
2020-08-22,6:00p,Houston Rockets,107,Oklahoma City Thunder,119,OT,,
2020-08-22,8:30p,Los Angeles Lakers,116,Portland Trail Blazers,108,,,
2020-08-23,9:00p,Denver Nuggets,127,Utah Jazz,129,,,
2020-08-23,6:30p,Toronto Raptors,150,Brooklyn Nets,122,,,
2020-08-23,3:30p,Los Angeles Clippers,133,Dallas Mavericks,135,OT,,
2020-08-23,1:00p,Boston Celtics,110,Philadelphia 76ers,106,,,
2020-08-24,1:30p,Milwaukee Bucks,121,Orlando Magic,106,,,
2020-08-24,4:00p,Houston Rockets,114,Oklahoma City Thunder,117,,,
2020-08-24,6:30p,Indiana Pacers,87,Miami Heat,99,,,
2020-08-24,9:00p,Los Angeles Lakers,135,Portland Trail Blazers,115,,,
2020-08-25,6:30p,Utah Jazz,107,Denver Nuggets,117,,,
2020-08-25,9:00p,Dallas Mavericks,111,Los Angeles Clippers,154,,,
2020-08-29,3:30p,Orlando Magic,104,Milwaukee Bucks,118,,,
2020-08-29,6:30p,Oklahoma City Thunder,80,Houston Rockets,114,,,
2020-08-29,9:00p,Portland Trail Blazers,122,Los Angeles Lakers,131,,,
2020-08-30,1:00p,Boston Celtics,112,Toronto Raptors,94,,,
2020-08-30,3:30p,Los Angeles Clippers,111,Dallas Mavericks,97,,,
2020-08-30,8:30p,Denver Nuggets,119,Utah Jazz,107,,,
2020-08-31,6:30p,Miami Heat,115,Milwaukee Bucks,104,,,
2020-08-31,9:00p,Houston Rockets,100,Oklahoma City Thunder,104,,,
2020-09-01,8:30p,Utah Jazz,78,Denver Nuggets,80,,,
2020-09-01,5:30p,Boston Celtics,102,Toronto Raptors,99,,,
2020-09-02,6:30p,Miami Heat,116,Milwaukee Bucks,114,,,
2020-09-02,9:00p,Oklahoma City Thunder,102,Houston Rockets,104,,,
2020-09-03,6:30p,Toronto Raptors,104,Boston Celtics,103,,,
2020-09-03,9:00p,Denver Nuggets,97,Los Angeles Clippers,120,,,
2020-09-04,6:30p,Milwaukee Bucks,100,Miami Heat,115,,,
2020-09-04,9:00p,Houston Rockets,112,Los Angeles Lakers,97,,,
2020-09-05,9:00p,Denver Nuggets,110,Los Angeles Clippers,101,,,
2020-09-05,6:30p,Toronto Raptors,100,Boston Celtics,93,,,
2020-09-06,3:30p,Milwaukee Bucks,118,Miami Heat,115,OT,,
2020-09-06,8:30p,Houston Rockets,109,Los Angeles Lakers,117,,,
2020-09-07,6:30p,Boston Celtics,111,Toronto Raptors,89,,,
2020-09-07,9:00p,Los Angeles Clippers,113,Denver Nuggets,107,,,
2020-09-08,6:30p,Miami Heat,103,Milwaukee Bucks,94,,,
2020-09-08,9:00p,Los Angeles Lakers,112,Houston Rockets,102,,,
2020-09-09,6:30p,Toronto Raptors,125,Boston Celtics,122,2OT,,
2020-09-09,9:00p,Los Angeles Clippers,96,Denver Nuggets,85,,,
2020-09-10,7:00p,Los Angeles Lakers,110,Houston Rockets,100,,,
2020-09-11,6:30p,Denver Nuggets,111,Los Angeles Clippers,105,,,
2020-09-11,9:00p,Boston Celtics,92,Toronto Raptors,87,,,
2020-09-12,8:00p,Houston Rockets,96,Los Angeles Lakers,119,,,
2020-09-13,1:00p,Los Angeles Clippers,98,Denver Nuggets,111,,,
2020-09-15,6:30p,Miami Heat,117,Boston Celtics,114,OT,,
2020-09-15,9:00p,Denver Nuggets,104,Los Angeles Clippers,89,,,
2020-09-17,7:00p,Miami Heat,106,Boston Celtics,101,,,
2020-09-18,9:00p,Denver Nuggets,114,Los Angeles Lakers,126,,,
2020-09-19,8:30p,Boston Celtics,117,Miami Heat,106,,,
2020-09-20,7:30p,Denver Nuggets,103,Los Angeles Lakers,105,,,
2020-09-22,9:00p,Los Angeles Lakers,106,Denver Nuggets,114,,,
2020-09-23,8:30p,Boston Celtics,109,Miami Heat,112,,,
2020-09-24,9:00p,Los Angeles Lakers,114,Denver Nuggets,108,,,
2020-09-25,8:30p,Miami Heat,108,Boston Celtics,121,,,
2020-09-26,9:00p,Denver Nuggets,107,Los Angeles Lakers,117,,,
2020-09-27,7:30p,Boston Celtics,113,Miami Heat,125,,,
2020-09-30,9:00p,Miami Heat,98,Los Angeles Lakers,116,,,
