date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2021-03-27,9:00p,Boston Celtics,111,Oklahoma City Thunder,94,,0.0,
2021-03-27,9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,,3700.0,
2021-03-27,9:00p,Memphis Grizzlies,110,Utah Jazz,126,,5546.0,
2021-03-27,8:00p,Detroit Pistons,92,Washington Wizards,106,,0.0,
2021-03-27,8:00p,Houston Rockets,129,Minnesota Timberwolves,107,,0.0,
2021-03-27,8:00p,New York Knicks,102,Milwaukee Bucks,96,,3280.0,
2021-03-27,8:30p,Chicago Bulls,104,San Antonio Spurs,120,,3334.0,
2021-03-28,1:00p,Phoenix Suns,101,Charlotte Hornets,97,OT,3850.0,
2021-03-28,7:00p,Portland Trail Blazers,122,Toronto Raptors,117,,2021.0,
2021-03-28,9:00p,Atlanta Hawks,102,Denver Nuggets,126,,0.0,
2021-03-28,10:00p,Orlando Magic,93,Los Angeles Lakers,96,,0.0,
2021-03-29,8:30p,Sacramento Kings,132,San Antonio Spurs,115,,2876.0,
2021-03-29,10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129,,0.0,
2021-03-29,10:00p,Chicago Bulls,102,Golden State Warriors,116,,0.0,
2021-03-29,9:00p,Cleveland Cavaliers,75,Utah Jazz,114,,5546.0,
2021-03-29,8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106,,0.0,
2021-03-29,7:00p,Indiana Pacers,124,Washington Wizards,132,,0.0,
2021-03-29,8:00p,Toronto Raptors,104,Detroit Pistons,118,,750.0,
2021-03-29,7:30p,Miami Heat,98,New York Knicks,88,,1981.0,
2021-03-29,7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,,1732.0,
2021-03-29,7:30p,New Orleans Pelicans,115,Boston Celtics,109,,2298.0,
2021-03-29,8:00p,Memphis Grizzlies,120,Houston Rockets,110,,3319.0,
2021-03-30,7:00p,Charlotte Hornets,114,Washington Wizards,104,,0.0,
2021-03-30,9:00p,Philadelphia 76ers,95,Denver Nuggets,104,,3574.0,
2021-03-30,10:00p,Orlando Magic,103,Los Angeles Clippers,96,,0.0,
2021-03-30,10:00p,Atlanta Hawks,110,Phoenix Suns,117,,3173.0,
2021-03-31,8:00p,Toronto Raptors,103,Oklahoma City Thunder,113,,0.0,
2021-03-31,10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97,,0.0,
2021-03-31,8:30p,Sacramento Kings,106,San Antonio Spurs,120,,2802.0,
2021-03-31,10:00p,Chicago Bulls,116,Phoenix Suns,121,,3459.0,
2021-03-31,8:00p,New York Knicks,101,Minnesota Timberwolves,102,,0.0,
2021-03-31,7:30p,Dallas Mavericks,113,Boston Celtics,108,,2298.0,
2021-03-31,7:30p,Houston Rockets,108,Brooklyn Nets,120,,1773.0,
2021-03-31,7:00p,Miami Heat,92,Indiana Pacers,87,,0.0,
2021-03-31,7:00p,Portland Trail Blazers,124,Detroit Pistons,101,,750.0,
2021-03-31,8:00p,Utah Jazz,111,Memphis Grizzlies,107,,2314.0,
2021-04-01,7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94,,4100.0,
2021-04-01,7:00p,Washington Wizards,91,Detroit Pistons,120,,750.0,
2021-04-01,7:30p,Charlotte Hornets,89,Brooklyn Nets,111,,1773.0,
2021-04-01,8:00p,Golden State Warriors,109,Miami Heat,116,,0.0,
2021-04-01,8:00p,Orlando Magic,115,New Orleans Pelicans,110,OT,3700.0,
2021-04-01,8:30p,Atlanta Hawks,134,San Antonio Spurs,129,2OT,2949.0,
2021-04-01,10:00p,Denver Nuggets,101,Los Angeles Clippers,94,,0.0,
2021-04-02,10:00p,Los Angeles Lakers,115,Sacramento Kings,94,,0.0,
2021-04-02,10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109,,0.0,
2021-04-02,10:00p,Oklahoma City Thunder,103,Phoenix Suns,140,,3422.0,
2021-04-02,9:00p,Chicago Bulls,106,Utah Jazz,113,,5546.0,
2021-04-02,9:00p,Atlanta Hawks,126,New Orleans Pelicans,103,,3700.0,
2021-04-02,8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120,,2987.0,
2021-04-02,7:30p,Dallas Mavericks,99,New York Knicks,86,,1981.0,
2021-04-02,7:30p,Houston Rockets,102,Boston Celtics,118,,0.0,
2021-04-02,7:00p,Golden State Warriors,77,Toronto Raptors,130,,3085.0,
2021-04-02,8:00p,Charlotte Hornets,114,Indiana Pacers,97,,0.0,
2021-04-03,7:00p,Dallas Mavericks,109,Washington Wizards,87,,0.0,
2021-04-03,8:00p,New York Knicks,125,Detroit Pistons,81,,750.0,
2021-04-03,8:00p,Cleveland Cavaliers,101,Miami Heat,115,,0.0,
2021-04-03,8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122,,3071.0,
2021-04-03,9:00p,Indiana Pacers,139,San Antonio Spurs,133,OT,3276.0,
2021-04-03,9:00p,Orlando Magic,91,Utah Jazz,137,,5546.0,
2021-04-03,10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133,,0.0,
2021-04-03,10:00p,Milwaukee Bucks,129,Sacramento Kings,128,,0.0,
2021-04-04,10:00p,Orlando Magic,109,Denver Nuggets,119,,3927.0,
2021-04-04,8:00p,New Orleans Pelicans,122,Houston Rockets,115,,3268.0,
2021-04-04,7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100,,4094.0,
2021-04-04,7:30p,Golden State Warriors,111,Atlanta Hawks,117,,2937.0,
2021-04-04,3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104,,0.0,
2021-04-04,6:00p,Charlotte Hornets,86,Boston Celtics,116,,0.0,
2021-04-04,2:00p,Brooklyn Nets,107,Chicago Bulls,115,,0.0,
2021-04-05,7:00p,New York Knicks,112,Brooklyn Nets,114,,1773.0,
2021-04-05,7:00p,Utah Jazz,103,Dallas Mavericks,111,,4261.0,
2021-04-05,7:00p,Sacramento Kings,106,Minnesota Timberwolves,116,,1436.0,
2021-04-05,7:00p,Detroit Pistons,132,Oklahoma City Thunder,108,,0.0,
2021-04-05,7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101,,2482.0,
2021-04-05,7:00p,Washington Wizards,101,Toronto Raptors,103,,1620.0,
2021-04-05,8:00p,Phoenix Suns,133,Houston Rockets,130,,3093.0,
2021-04-06,7:30p,Philadelphia 76ers,106,Boston Celtics,96,,2298.0,
2021-04-06,10:00p,Milwaukee Bucks,121,Golden State Warriors,122,,0.0,
2021-04-06,9:00p,Detroit Pistons,119,Denver Nuggets,134,,3556.0,
2021-04-06,8:00p,Memphis Grizzlies,124,Miami Heat,112,,0.0,
2021-04-06,7:00p,Chicago Bulls,113,Indiana Pacers,97,,0.0,
2021-04-06,7:30p,New Orleans Pelicans,107,Atlanta Hawks,123,,2816.0,
2021-04-06,10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133,,0.0,
2021-04-06,7:30p,Los Angeles Lakers,110,Toronto Raptors,101,,0.0,
2021-04-07,9:00p,San Antonio Spurs,96,Denver Nuggets,106,,3715.0,
2021-04-07,7:30p,New York Knicks,99,Boston Celtics,101,,2298.0,
2021-04-07,8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102,,0.0,
2021-04-07,10:00p,Utah Jazz,113,Phoenix Suns,117,OT,5110.0,
2021-04-07,8:00p,Dallas Mavericks,93,Houston Rockets,102,,3399.0,
2021-04-07,7:00p,Minnesota Timberwolves,137,Indiana Pacers,141,,0.0,
2021-04-07,7:30p,New Orleans Pelicans,111,Brooklyn Nets,139,,1773.0,
2021-04-07,7:00p,Washington Wizards,131,Orlando Magic,116,,3991.0,
2021-04-07,8:00p,Memphis Grizzlies,131,Atlanta Hawks,113,,2774.0,
2021-04-08,10:00p,Portland Trail Blazers,103,Utah Jazz,122,,5546.0,
2021-04-08,7:30p,Los Angeles Lakers,104,Miami Heat,110,,0.0,
2021-04-08,7:30p,Chicago Bulls,122,Toronto Raptors,113,,0.0,
2021-04-08,8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102,,0.0,
2021-04-08,9:00p,Milwaukee Bucks,101,Dallas Mavericks,116,,4190.0,
2021-04-08,10:00p,Phoenix Suns,103,Los Angeles Clippers,113,,0.0,
2021-04-08,10:00p,Detroit Pistons,113,Sacramento Kings,101,,0.0,
2021-04-09,10:00p,Washington Wizards,110,Golden State Warriors,107,,0.0,
2021-04-09,7:30p,Memphis Grizzlies,129,New York Knicks,133,OT,1912.0,
2021-04-09,9:00p,Charlotte Hornets,127,Milwaukee Bucks,119,,3280.0,
2021-04-09,10:00p,Houston Rockets,109,Los Angeles Clippers,126,,0.0,
2021-04-09,9:00p,San Antonio Spurs,119,Denver Nuggets,121,,3750.0,
2021-04-09,7:30p,Minnesota Timberwolves,136,Boston Celtics,145,OT,2298.0,
2021-04-09,8:00p,Chicago Bulls,108,Atlanta Hawks,120,,996.0,
2021-04-09,7:00p,Indiana Pacers,111,Orlando Magic,106,,3777.0,
2021-04-09,8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101,,3700.0,
2021-04-10,7:30p,Toronto Raptors,135,Cleveland Cavaliers,115,,4148.0,
2021-04-10,8:30p,Los Angeles Lakers,126,Brooklyn Nets,101,,1773.0,
2021-04-10,9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93,,0.0,
2021-04-10,9:00p,Sacramento Kings,112,Utah Jazz,128,,5546.0,
2021-04-10,10:00p,Houston Rockets,109,Golden State Warriors,125,,0.0,
2021-04-10,10:00p,Washington Wizards,106,Phoenix Suns,134,,5028.0,
2021-04-10,10:00p,Detroit Pistons,103,Portland Trail Blazers,118,,0.0,
2021-04-11,10:00p,Miami Heat,107,Portland Trail Blazers,98,,0.0,
2021-04-11,10:00p,Detroit Pistons,124,Los Angeles Clippers,131,,0.0,
2021-04-11,8:00p,Toronto Raptors,96,New York Knicks,102,,1833.0,
2021-04-11,8:00p,Chicago Bulls,117,Minnesota Timberwolves,121,,1436.0,
2021-04-11,8:00p,Indiana Pacers,132,Memphis Grizzlies,125,,2341.0,
2021-04-11,7:00p,Milwaukee Bucks,124,Orlando Magic,87,,3316.0,
2021-04-11,7:00p,New Orleans Pelicans,116,Cleveland Cavaliers,109,,4148.0,
2021-04-11,3:00p,Boston Celtics,105,Denver Nuggets,87,,4032.0,
2021-04-11,1:00p,Atlanta Hawks,105,Charlotte Hornets,101,,4148.0,
2021-04-11,8:00p,San Antonio Spurs,119,Dallas Mavericks,117,,4054.0,
2021-04-12,7:30p,Philadelphia 76ers,113,Dallas Mavericks,95,,4016.0,
2021-04-12,7:30p,Los Angeles Lakers,96,New York Knicks,111,,1981.0,
2021-04-12,8:00p,San Antonio Spurs,120,Orlando Magic,97,,3107.0,
2021-04-12,9:00p,Chicago Bulls,90,Memphis Grizzlies,101,,2194.0,
2021-04-12,9:00p,Sacramento Kings,110,New Orleans Pelicans,117,,3700.0,
2021-04-12,9:00p,Washington Wizards,125,Utah Jazz,121,,5546.0,
2021-04-12,10:00p,Denver Nuggets,107,Golden State Warriors,116,,0.0,
2021-04-12,10:00p,Houston Rockets,120,Phoenix Suns,126,,4145.0,
2021-04-13,9:00p,Oklahoma City Thunder,96,Utah Jazz,106,,5546.0,
2021-04-13,10:00p,Miami Heat,86,Phoenix Suns,106,,5024.0,
2021-04-13,10:00p,Boston Celtics,116,Portland Trail Blazers,115,,0.0,
2021-04-13,8:00p,Los Angeles Lakers,101,Charlotte Hornets,93,,3676.0,
2021-04-13,7:30p,Los Angeles Clippers,126,Indiana Pacers,115,,0.0,
2021-04-13,4:00p,Brooklyn Nets,127,Minnesota Timberwolves,97,,0.0,
2021-04-13,7:30p,Atlanta Hawks,108,Toronto Raptors,103,,1427.0,
2021-04-14,10:00p,Washington Wizards,123,Sacramento Kings,111,,0.0,
2021-04-14,10:00p,Miami Heat,106,Denver Nuggets,123,,4017.0,
2021-04-14,9:30p,Dallas Mavericks,114,Memphis Grizzlies,113,,2141.0,
2021-04-14,9:00p,Golden State Warriors,147,Oklahoma City Thunder,109,,0.0,
2021-04-14,9:00p,Indiana Pacers,132,Houston Rockets,124,,3293.0,
2021-04-14,8:00p,New York Knicks,116,New Orleans Pelicans,106,,3700.0,
2021-04-14,8:00p,Los Angeles Clippers,100,Detroit Pistons,98,,750.0,
2021-04-14,8:00p,Orlando Magic,115,Chicago Bulls,106,,0.0,
2021-04-14,7:30p,San Antonio Spurs,112,Toronto Raptors,117,,1184.0,
2021-04-14,7:00p,Brooklyn Nets,117,Philadelphia 76ers,123,,4094.0,
2021-04-14,7:00p,Cleveland Cavaliers,103,Charlotte Hornets,90,,2955.0,
2021-04-14,4:30p,Milwaukee Bucks,130,Minnesota Timberwolves,105,,0.0,
2021-04-15,10:00p,Sacramento Kings,114,Phoenix Suns,122,,4568.0,
2021-04-15,10:00p,Boston Celtics,121,Los Angeles Lakers,113,,1915.0,
2021-04-15,7:30p,Milwaukee Bucks,120,Atlanta Hawks,109,,0.0,
2021-04-15,8:00p,Golden State Warriors,119,Cleveland Cavaliers,101,,4148.0,
2021-04-16,3:00p,Indiana Pacers,111,Utah Jazz,119,,5546.0,
2021-04-16,7:00p,Oklahoma City Thunder,104,Detroit Pistons,110,,750.0,
2021-04-16,7:00p,Los Angeles Clippers,103,Philadelphia 76ers,106,,4094.0,
2021-04-16,7:00p,New Orleans Pelicans,115,Washington Wizards,117,OT,0.0,
2021-04-16,7:30p,Charlotte Hornets,115,Brooklyn Nets,130,,1773.0,
2021-04-16,7:30p,Orlando Magic,102,Toronto Raptors,113,,0.0,
2021-04-16,8:00p,Memphis Grizzlies,126,Chicago Bulls,115,,0.0,
2021-04-16,8:00p,Denver Nuggets,128,Houston Rockets,99,,3342.0,
2021-04-16,8:00p,Miami Heat,111,Minnesota Timberwolves,119,,1638.0,
2021-04-16,8:30p,Portland Trail Blazers,107,San Antonio Spurs,106,,4303.0,
2021-04-16,9:30p,New York Knicks,117,Dallas Mavericks,109,,4246.0,
2021-04-17,9:00p,Memphis Grizzlies,128,Milwaukee Bucks,115,,3280.0,
2021-04-17,8:30p,Golden State Warriors,114,Boston Celtics,119,,2298.0,
2021-04-17,10:00p,San Antonio Spurs,111,Phoenix Suns,85,,5078.0,
2021-04-17,8:00p,Cleveland Cavaliers,96,Chicago Bulls,106,,0.0,
2021-04-17,4:30p,Utah Jazz,115,Los Angeles Lakers,127,OT,1710.0,
2021-04-17,8:00p,Detroit Pistons,100,Washington Wizards,121,,0.0,
2021-04-18,1:00p,Indiana Pacers,117,Atlanta Hawks,129,,0.0,
2021-04-18,1:00p,New Orleans Pelicans,112,New York Knicks,122,OT,1981.0,
2021-04-18,3:30p,Brooklyn Nets,107,Miami Heat,109,,0.0,
2021-04-18,7:00p,Portland Trail Blazers,101,Charlotte Hornets,109,,3880.0,
2021-04-18,7:00p,Houston Rockets,114,Orlando Magic,110,,3772.0,
2021-04-18,7:00p,Oklahoma City Thunder,106,Toronto Raptors,112,,0.0,
2021-04-18,7:30p,Sacramento Kings,121,Dallas Mavericks,107,,4193.0,
2021-04-18,10:00p,Minnesota Timberwolves,105,Los Angeles Clippers,124,,1734.0,
2021-04-19,9:00p,Memphis Grizzlies,137,Denver Nuggets,139,2OT,4005.0,
2021-04-19,8:00p,Oklahoma City Thunder,107,Washington Wizards,119,,0.0,
2021-04-19,8:00p,Phoenix Suns,128,Milwaukee Bucks,127,OT,3280.0,
2021-04-19,8:00p,Houston Rockets,91,Miami Heat,113,,0.0,
2021-04-19,10:00p,Utah Jazz,111,Los Angeles Lakers,97,,1709.0,
2021-04-19,7:30p,Golden State Warriors,107,Philadelphia 76ers,96,,4094.0,
2021-04-19,7:30p,Chicago Bulls,102,Boston Celtics,96,,0.0,
2021-04-19,7:00p,Cleveland Cavaliers,105,Detroit Pistons,109,,750.0,
2021-04-19,8:00p,San Antonio Spurs,109,Indiana Pacers,94,,0.0,
2021-04-20,7:30p,Orlando Magic,96,Atlanta Hawks,112,,2219.0,
2021-04-20,7:30p,Brooklyn Nets,134,New Orleans Pelicans,129,,3700.0,
2021-04-20,7:30p,Charlotte Hornets,97,New York Knicks,109,,1753.0,
2021-04-20,10:00p,Los Angeles Clippers,113,Portland Trail Blazers,112,,0.0,
2021-04-20,10:00p,Minnesota Timberwolves,134,Sacramento Kings,120,,0.0,
2021-04-21,10:00p,Minnesota Timberwolves,125,Sacramento Kings,128,,0.0,
2021-04-21,10:00p,Denver Nuggets,106,Portland Trail Blazers,105,,0.0,
2021-04-21,10:00p,Memphis Grizzlies,105,Los Angeles Clippers,117,,1782.0,
2021-04-21,8:30p,Miami Heat,107,San Antonio Spurs,87,,4229.0,
2021-04-21,8:30p,Detroit Pistons,117,Dallas Mavericks,127,,4043.0,
2021-04-21,8:00p,Atlanta Hawks,127,New York Knicks,137,OT,1981.0,
2021-04-21,7:00p,Phoenix Suns,116,Philadelphia 76ers,113,,4094.0,
2021-04-21,7:00p,Golden State Warriors,114,Washington Wizards,118,,2133.0,
2021-04-21,7:00p,Brooklyn Nets,103,Toronto Raptors,114,,0.0,
2021-04-21,7:00p,Oklahoma City Thunder,116,Indiana Pacers,122,,0.0,
2021-04-21,7:00p,Chicago Bulls,105,Cleveland Cavaliers,121,,0.0,
2021-04-21,8:00p,Utah Jazz,112,Houston Rockets,89,,3253.0,
2021-04-22,9:30p,Los Angeles Lakers,110,Dallas Mavericks,115,,4443.0,
2021-04-22,8:30p,Detroit Pistons,91,San Antonio Spurs,106,,3334.0,
2021-04-22,9:00p,Charlotte Hornets,91,Chicago Bulls,108,,0.0,
2021-04-22,7:00p,Philadelphia 76ers,117,Milwaukee Bucks,124,,3280.0,
2021-04-22,7:00p,Phoenix Suns,86,Boston Celtics,99,,2298.0,
2021-04-22,7:00p,New Orleans Pelicans,135,Orlando Magic,100,,3411.0,
2021-04-23,7:30p,Miami Heat,103,Atlanta Hawks,118,,2985.0,
2021-04-23,7:30p,Boston Celtics,104,Brooklyn Nets,109,,1773.0,
2021-04-23,8:00p,Cleveland Cavaliers,102,Charlotte Hornets,108,,4060.0,
2021-04-23,8:00p,Los Angeles Clippers,109,Houston Rockets,104,,3313.0,
2021-04-23,8:00p,Washington Wizards,129,Oklahoma City Thunder,109,,0.0,
2021-04-23,10:00p,Denver Nuggets,97,Golden State Warriors,118,,1935.0,
2021-04-23,10:00p,Memphis Grizzlies,130,Portland Trail Blazers,128,,0.0,
2021-04-24,10:00p,Houston Rockets,116,Denver Nuggets,129,,4035.0,
2021-04-24,9:00p,Minnesota Timberwolves,101,Utah Jazz,96,,0.0,
2021-04-24,8:30p,Los Angeles Lakers,93,Dallas Mavericks,108,,4561.0,
2021-04-24,8:00p,San Antonio Spurs,110,New Orleans Pelicans,108,,3700.0,
2021-04-24,7:00p,Detroit Pistons,109,Indiana Pacers,115,,0.0,
2021-04-24,3:30p,Philadelphia 76ers,94,Milwaukee Bucks,132,,3280.0,
2021-04-24,1:00p,Toronto Raptors,103,New York Knicks,120,,1981.0,
2021-04-24,8:00p,Chicago Bulls,101,Miami Heat,106,,0.0,
2021-04-25,1:00p,Boston Celtics,104,Charlotte Hornets,125,,4493.0,
2021-04-25,3:30p,Phoenix Suns,119,Brooklyn Nets,128,,1773.0,
2021-04-25,4:00p,Memphis Grizzlies,120,Portland Trail Blazers,113,,0.0,
2021-04-25,7:00p,Cleveland Cavaliers,110,Washington Wizards,119,,2133.0,
2021-04-25,7:30p,Milwaukee Bucks,104,Atlanta Hawks,111,,3010.0,
2021-04-25,8:00p,Indiana Pacers,131,Orlando Magic,112,,3519.0,
2021-04-25,10:00p,Sacramento Kings,113,Golden State Warriors,117,,3252.0,
2021-04-26,8:00p,Chicago Bulls,110,Miami Heat,102,,0.0,
2021-04-26,9:00p,Memphis Grizzlies,96,Denver Nuggets,120,,3823.0,
2021-04-26,8:00p,Los Angeles Clippers,103,New Orleans Pelicans,120,,3700.0,
2021-04-26,8:00p,Utah Jazz,104,Minnesota Timberwolves,105,,1638.0,
2021-04-26,7:30p,Cleveland Cavaliers,96,Toronto Raptors,112,,1626.0,
2021-04-26,10:00p,Dallas Mavericks,106,Sacramento Kings,113,,0.0,
2021-04-26,7:00p,San Antonio Spurs,146,Washington Wizards,143,OT,2133.0,
2021-04-26,7:00p,Oklahoma City Thunder,90,Philadelphia 76ers,121,,4094.0,
2021-04-26,7:00p,Los Angeles Lakers,114,Orlando Magic,103,,4099.0,
2021-04-26,7:00p,Atlanta Hawks,86,Detroit Pistons,100,,750.0,
2021-04-26,7:30p,Phoenix Suns,118,New York Knicks,110,,1981.0,
2021-04-27,7:00p,Oklahoma City Thunder,119,Boston Celtics,115,,2298.0,
2021-04-27,7:00p,Milwaukee Bucks,114,Charlotte Hornets,104,,3240.0,
2021-04-27,7:00p,Portland Trail Blazers,133,Indiana Pacers,112,,0.0,
2021-04-27,7:30p,Brooklyn Nets,116,Toronto Raptors,103,,0.0,
2021-04-27,9:00p,Minnesota Timberwolves,114,Houston Rockets,107,,3225.0,
2021-04-27,9:30p,Dallas Mavericks,133,Golden State Warriors,103,,3613.0,
2021-04-28,10:00p,Utah Jazz,154,Sacramento Kings,105,,0.0,
2021-04-28,9:00p,Portland Trail Blazers,130,Memphis Grizzlies,109,,3427.0,
2021-04-28,9:00p,New Orleans Pelicans,112,Denver Nuggets,114,,4022.0,
2021-04-28,8:00p,San Antonio Spurs,111,Miami Heat,116,,0.0,
2021-04-28,10:00p,Los Angeles Clippers,101,Phoenix Suns,109,,5917.0,
2021-04-28,7:30p,Chicago Bulls,94,New York Knicks,113,,1981.0,
2021-04-28,7:30p,Charlotte Hornets,111,Boston Celtics,120,,2298.0,
2021-04-28,7:00p,Atlanta Hawks,83,Philadelphia 76ers,127,,4094.0,
2021-04-28,7:00p,Orlando Magic,109,Cleveland Cavaliers,104,,4148.0,
2021-04-28,7:30p,Los Angeles Lakers,107,Washington Wizards,116,,2133.0,
2021-04-29,7:00p,Dallas Mavericks,115,Detroit Pistons,105,,750.0,
2021-04-29,7:00p,Brooklyn Nets,130,Indiana Pacers,113,,0.0,
2021-04-29,8:00p,Milwaukee Bucks,136,Houston Rockets,143,,3232.0,
2021-04-29,8:00p,Golden State Warriors,114,Minnesota Timberwolves,126,,1638.0,
2021-04-29,9:00p,Toronto Raptors,111,Denver Nuggets,121,,4025.0,
2021-04-29,9:00p,New Orleans Pelicans,109,Oklahoma City Thunder,95,,0.0,
2021-04-30,10:30p,Sacramento Kings,110,Los Angeles Lakers,106,,2691.0,
2021-04-30,10:00p,Utah Jazz,100,Phoenix Suns,121,,6065.0,
2021-04-30,9:00p,Milwaukee Bucks,108,Chicago Bulls,98,,0.0,
2021-04-30,8:00p,Orlando Magic,75,Memphis Grizzlies,92,,2850.0,
2021-04-30,7:00p,Atlanta Hawks,104,Philadelphia 76ers,126,,4094.0,
2021-04-30,7:30p,Washington Wizards,122,Cleveland Cavaliers,93,,4148.0,
2021-04-30,7:30p,San Antonio Spurs,140,Boston Celtics,143,OT,2298.0,
2021-04-30,8:00p,Portland Trail Blazers,128,Brooklyn Nets,109,,1773.0,
2021-05-01,8:00p,Memphis Grizzlies,111,Orlando Magic,112,,3924.0,
2021-05-01,10:00p,Toronto Raptors,102,Utah Jazz,106,,6506.0,
2021-05-01,10:00p,Denver Nuggets,110,Los Angeles Clippers,104,,2818.0,
2021-05-01,9:00p,Washington Wizards,124,Dallas Mavericks,125,,4351.0,
2021-05-01,8:00p,Indiana Pacers,152,Oklahoma City Thunder,95,,0.0,
2021-05-01,8:00p,New Orleans Pelicans,140,Minnesota Timberwolves,136,OT,1638.0,
2021-05-01,8:00p,Miami Heat,124,Cleveland Cavaliers,107,,4148.0,
2021-05-01,8:00p,Chicago Bulls,97,Atlanta Hawks,108,,3053.0,
2021-05-01,7:30p,Golden State Warriors,113,Houston Rockets,87,,3702.0,
2021-05-01,7:00p,Detroit Pistons,94,Charlotte Hornets,107,,3766.0,
2021-05-02,3:30p,Brooklyn Nets,114,Milwaukee Bucks,117,,3280.0,
2021-05-02,7:30p,Portland Trail Blazers,129,Boston Celtics,119,,,
2021-05-02,8:00p,Miami Heat,121,Charlotte Hornets,111,,4095.0,
2021-05-02,8:00p,Sacramento Kings,111,Dallas Mavericks,99,,4268.0,
2021-05-02,8:00p,New York Knicks,122,Houston Rockets,97,,3431.0,
2021-05-02,8:00p,Phoenix Suns,123,Oklahoma City Thunder,120,,0.0,
2021-05-02,8:00p,Philadelphia 76ers,113,San Antonio Spurs,111,OT,3978.0,
2021-05-02,10:00p,Toronto Raptors,121,Los Angeles Lakers,114,,2053.0,
2021-05-03,10:00p,San Antonio Spurs,99,Utah Jazz,110,,6506.0,
2021-05-03,10:00p,Denver Nuggets,89,Los Angeles Lakers,93,,2454.0,
2021-05-03,9:00p,New York Knicks,118,Memphis Grizzlies,104,,2789.0,
2021-05-03,9:00p,Philadelphia 76ers,106,Chicago Bulls,94,,0.0,
2021-05-03,8:00p,Portland Trail Blazers,114,Atlanta Hawks,123,,3091.0,
2021-05-03,7:30p,Golden State Warriors,123,New Orleans Pelicans,108,,3700.0,
2021-05-03,7:00p,Indiana Pacers,141,Washington Wizards,154,,0.0,
2021-05-03,7:00p,Orlando Magic,119,Detroit Pistons,112,,750.0,
2021-05-04,7:00p,Phoenix Suns,134,Cleveland Cavaliers,118,OT,4148.0,
2021-05-04,7:00p,Charlotte Hornets,102,Detroit Pistons,99,,750.0,
2021-05-04,7:30p,Brooklyn Nets,118,Milwaukee Bucks,124,,3280.0,
2021-05-04,8:00p,Dallas Mavericks,127,Miami Heat,113,,0.0,
2021-05-04,8:00p,Golden State Warriors,103,New Orleans Pelicans,108,,3700.0,
2021-05-04,8:00p,Sacramento Kings,103,Oklahoma City Thunder,99,,0.0,
2021-05-04,10:00p,Toronto Raptors,100,Los Angeles Clippers,105,,1714.0,
2021-05-05,9:00p,San Antonio Spurs,94,Utah Jazz,126,,6506.0,
2021-05-05,8:00p,Memphis Grizzlies,139,Minnesota Timberwolves,135,,1436.0,
2021-05-05,8:00p,Washington Wizards,134,Milwaukee Bucks,135,,3280.0,
2021-05-05,8:00p,Sacramento Kings,104,Indiana Pacers,93,,0.0,
2021-05-05,9:00p,New York Knicks,97,Denver Nuggets,113,,4038.0,
2021-05-05,8:00p,Phoenix Suns,103,Atlanta Hawks,135,,3205.0,
2021-05-05,7:30p,Portland Trail Blazers,141,Cleveland Cavaliers,105,,4148.0,
2021-05-05,7:00p,Boston Celtics,132,Orlando Magic,96,,0.0,
2021-05-05,8:00p,Philadelphia 76ers,135,Houston Rockets,115,,3583.0,
2021-05-06,7:00p,Chicago Bulls,120,Charlotte Hornets,99,,3769.0,
2021-05-06,7:30p,Brooklyn Nets,109,Dallas Mavericks,113,,4602.0,
2021-05-06,7:30p,Washington Wizards,131,Toronto Raptors,129,OT,2494.0,
2021-05-06,8:00p,Memphis Grizzlies,97,Detroit Pistons,111,,750.0,
2021-05-06,8:00p,Atlanta Hawks,126,Indiana Pacers,133,,0.0,
2021-05-06,10:00p,Oklahoma City Thunder,97,Golden State Warriors,118,,3621.0,
2021-05-06,10:00p,Los Angeles Lakers,94,Los Angeles Clippers,118,,3275.0,
2021-05-07,10:00p,San Antonio Spurs,113,Sacramento Kings,104,,0.0,
2021-05-07,10:00p,Los Angeles Lakers,101,Portland Trail Blazers,106,,0.0,
2021-05-07,9:00p,Denver Nuggets,120,Utah Jazz,127,,6506.0,
2021-05-07,8:30p,Cleveland Cavaliers,90,Dallas Mavericks,110,,4220.0,
2021-05-07,10:00p,New York Knicks,105,Phoenix Suns,128,,8063.0,
2021-05-07,8:00p,Minnesota Timberwolves,112,Miami Heat,121,,0.0,
2021-05-07,8:00p,Orlando Magic,112,Charlotte Hornets,122,,3751.0,
