,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
182,SG,Sean McDermott (20400019),Sean McDermott,20400019,SG/G/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,MEM,0.0
183,SG,Sam Merrill (20400022),Sam Merrill,20400022,SG/G/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,MEM,7.04
184,SF,Sam Dekker (20400043),Sam Dekker,20400043,SF/F/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,TOR,0.0
185,SF,Alex Antetokounmpo (20400046),Alex Antetokounmpo,20400046,SF/F/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,TOR,0.0
186,SF,Josh Hall (20400049),Josh Hall,20400049,SF/F/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,TOR,0.0
187,SF,Yves Pons (20400058),Yves Pons,20400058,SF/F/UTIL,3000,MEM@TOR 11/30/2021 07:30PM ET,MEM,1.25
188,C,Dario Saric (20399705),Dario Saric,20399705,C/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,0.0
189,SF/PF,Chandler Hutchison (20399735),Chandler Hutchison,20399735,SF/PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,2.33
190,SF/PF,Abdel Nader (20399739),Abdel Nader,20399739,SF/PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,7.05
191,SF/PF,Ish Wainright (20399755),Ish Wainright,20399755,SF/PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,1.83
192,PF/C,Jalen Smith (20399759),Jalen Smith,20399759,PF/C/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,5.67
193,PF/C,Nemanja Bjelica (20399779),Nemanja Bjelica,20399779,PF/C/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,15.44
194,PG/SG,Jeff Dowtin (20399827),Jeff Dowtin,20399827,PG/SG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,1.25
195,SG/SF,LJ Figueroa (20399856),LJ Figueroa,20399856,SG/SF/F/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
196,SG/SF,Damion Lee (20399861),Damion Lee,20399861,SG/SF/F/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,15.28
197,PG,Chasson Randle (20399884),Chasson Randle,20399884,PG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,0.0
198,PG,Elfrid Payton (20399887),Elfrid Payton,20399887,PG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,14.62
199,PG,Chris Chiozza (20399923),Chris Chiozza,20399923,PG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,7.22
200,PG,Nico Mannion (20399926),Nico Mannion,20399926,PG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
201,PG,Quinndary Weatherspoon (20399929),Quinndary Weatherspoon,20399929,PG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
202,PF,Alen Smailagic (20399974),Alen Smailagic,20399974,PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
203,PF,Jordan Bell (20399977),Jordan Bell,20399977,PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
204,PF,Jonathan Kuminga (20399980),Jonathan Kuminga,20399980,PF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,6.71
205,SG,Ty-Shon Alexander (20400001),Ty-Shon Alexander,20400001,SG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,PHX,0.0
206,SG,Langston Galloway (20400028),Langston Galloway,20400028,SG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
207,SG,Moses Moody (20400031),Moses Moody,20400031,SG/G/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,3.05
208,SF,Axel Toupane (20400073),Axel Toupane,20400073,SF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,0.0
209,SF,Andre Iguodala (20400076),Andre Iguodala,20400076,SF/F/UTIL,3000,GSW@PHX 11/30/2021 10:00PM ET,GSW,16.75
210,PF,Marquese Chriss (20399685),Marquese Chriss,20399685,PF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,0.0
211,C,Trendon Watford (20399707),Trendon Watford,20399707,C/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,3.5
212,C,Cody Zeller (20399709),Cody Zeller,20399709,C/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,12.26
213,C,Balsa Koprivica (20399715),Balsa Koprivica,20399715,C/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,0.0
214,C,Luka Garza (20399717),Luka Garza,20399717,C/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,9.36
215,SG/SF,CJ Elleby (20399836),CJ Elleby,20399836,SG/SF/F/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,3.06
216,PG,Quinn Cook (20399890),Quinn Cook,20399890,PG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,0.0
217,PG,Dennis Smith Jr. (20399893),Dennis Smith Jr.,20399893,PG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,10.58
218,PG,Saben Lee (20399932),Saben Lee,20399932,PG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,9.25
219,PG,Derrick Walton Jr. (20399935),Derrick Walton Jr.,20399935,PG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,0.0
220,PF,Patrick Patterson (20399956),Patrick Patterson,20399956,PF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,0.0
221,PF,Greg Brown (20399959),Greg Brown,20399959,PF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,5.91
222,PF,Jamorko Pickett (20399983),Jamorko Pickett,20399983,PF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,1.0
223,PF,Isaiah Livers (20399986),Isaiah Livers,20399986,PF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,0.0
224,SG,Ben McLemore (20400004),Ben McLemore,20400004,SG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,4.0
225,SG,Cassius Stanley (20400034),Cassius Stanley,20400034,SG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,0.0
226,SG,Chris Smith (20400037),Chris Smith,20400037,SG/G/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,0.0
227,SF,Keljin Blevins (20400052),Keljin Blevins,20400052,SF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,POR,0.0
228,SF,Rodney McGruder (20400079),Rodney McGruder,20400079,SF/F/UTIL,3000,DET@POR 11/30/2021 10:00PM ET,DET,3.62
