Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Marquese Chriss (20709192),Marquese Chriss,20709192,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,0
PG,Jared Harper (20709238),Jared Harper,20709238,PG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
PF,Gary Clark (20709241),Gary Clark,20709241,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
SF,James Nunnally (20709244),James Nunnally,20709244,SF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
C,Jaxson Hayes (20709247),Jaxson Hayes,20709247,C/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,11.45
SG,John Petty Jr. (20709249),John Petty Jr.,20709249,SG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
SG,Malcolm Hill (20709252),Malcolm Hill,20709252,SG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
C,James Banks III (20709255),James Banks III,20709255,C/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
SF,Zylan Cheatham (20709257),Zylan Cheatham,20709257,SF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
PG,Jose Alvarado (20709260),Jose Alvarado,20709260,PG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,5.28
PF,Trey Murphy III (20709263),Trey Murphy III,20709263,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,9.05
PG,Kira Lewis Jr. (20709266),Kira Lewis Jr.,20709266,PG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,11.70
PF,Daulton Hommes (20709269),Daulton Hommes,20709269,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,0
SG,Didi Louzada (20709272),Didi Louzada,20709272,SG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,NOP,2
PG,Quinn Cook (20709372),Quinn Cook,20709372,PG/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,0
PF,Patrick Patterson (20709375),Patrick Patterson,20709375,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,0
SF,Keljin Blevins (20709378),Keljin Blevins,20709378,SF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,2.92
C,Trendon Watford (20709381),Trendon Watford,20709381,C/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,5.22
SG/SF,CJ Elleby (20709383),CJ Elleby,20709383,SG/SF/F/G/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,3.64
PF,Greg Brown (20709388),Greg Brown,20709388,PF/F/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,4.73
C,Cody Zeller (20709391),Cody Zeller,20709391,C/UTIL,3000,POR@NOP 12/21/2021 08:00PM ET,POR,12.79
