,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
180,PF,De'Andre Hunter (20629190),De'Andre Hunter,20629190,PF/F/UTIL,3600,ATL@ORL 12/15/2021 07:00PM ET,ATL,17.04
181,SG/SF,Caleb Martin (20629179),Caleb Martin,20629179,SG/SF/F/G/UTIL,3600,MIA@PHI 12/15/2021 07:00PM ET,MIA,16.03
182,SF,Danny Green (20629187),Danny Green,20629187,SF/F/UTIL,3600,MIA@PHI 12/15/2021 07:00PM ET,PHI,16.5
183,C,Drew Eubanks (20629193),Drew Eubanks,20629193,C/UTIL,3600,CHA@SAS 12/15/2021 08:30PM ET,SAS,15.54
184,PG,D.J. Augustin (20629226),D.J. Augustin,20629226,PG/G/UTIL,3500,HOU@CLE 12/15/2021 07:00PM ET,HOU,10.36
185,SG,Avery Bradley (20629211),Avery Bradley,20629211,SG/G/UTIL,3500,LAL@DAL 12/15/2021 07:30PM ET,LAL,12.57
186,SG/SF,Reggie Bullock (20629214),Reggie Bullock,20629214,SG/SF/F/G/UTIL,3500,LAL@DAL 12/15/2021 07:30PM ET,DAL,11.64
187,PG/SG,Bones Hyland (20629207),Bones Hyland,20629207,PG/SG/G/UTIL,3500,MIN@DEN 12/15/2021 09:00PM ET,DEN,14.91
188,SF/PF,Jaden McDaniels (20629233),Jaden McDaniels,20629233,SF/PF/F/UTIL,3500,MIN@DEN 12/15/2021 09:00PM ET,MIN,15.64
189,PF,Davis Bertans (20629237),Davis Bertans,20629237,PF/F/UTIL,3500,WAS@SAC 12/15/2021 10:00PM ET,WAS,10.5
190,PF/C,Oshae Brissett (20629229),Oshae Brissett,20629229,PF/C/F/UTIL,3500,IND@MIL 12/15/2021 08:00PM ET,IND,11.14
191,C,Gorgui Dieng (20629240),Gorgui Dieng,20629240,C/UTIL,3500,ATL@ORL 12/15/2021 07:00PM ET,ATL,9.25
192,SF,Kenrich Williams (20629219),Kenrich Williams,20629219,SF/F/UTIL,3500,NOP@OKC 12/15/2021 08:00PM ET,OKC,16.22
193,SG/SF,Furkan Korkmaz (20629202),Furkan Korkmaz,20629202,SG/SF/F/G/UTIL,3500,MIA@PHI 12/15/2021 07:00PM ET,PHI,17.4
194,PF,KZ Okpala (20629242),KZ Okpala,20629242,PF/F/UTIL,3500,MIA@PHI 12/15/2021 07:00PM ET,MIA,6.92
195,PG,Ish Smith (20629199),Ish Smith,20629199,PG/G/UTIL,3500,CHA@SAS 12/15/2021 08:30PM ET,CHA,11.01
196,PF/C,Thaddeus Young (20629222),Thaddeus Young,20629222,PF/C/F/UTIL,3500,CHA@SAS 12/15/2021 08:30PM ET,SAS,16.6
197,SF,David Nwaba (20629264),David Nwaba,20629264,SF/F/UTIL,3400,HOU@CLE 12/15/2021 07:00PM ET,HOU,10.36
198,SG,Kendrick Nunn (20629249),Kendrick Nunn,20629249,SG/G/UTIL,3400,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
199,SF/PF,Josh Green (20629258),Josh Green,20629258,SF/PF/F/UTIL,3400,LAL@DAL 12/15/2021 07:30PM ET,DAL,5.62
200,SF,Timothe Luwawu-Cabarrot (20629252),Timothe Luwawu-Cabarrot,20629252,SF/F/UTIL,3400,ATL@ORL 12/15/2021 07:00PM ET,ATL,7.39
201,PF/C,Jeremiah Robinson-Earl (20629245),Jeremiah Robinson-Earl,20629245,PF/C/F/UTIL,3400,NOP@OKC 12/15/2021 08:00PM ET,OKC,17.25
202,C,Charles Bassey (20629262),Charles Bassey,20629262,C/UTIL,3400,MIA@PHI 12/15/2021 07:00PM ET,PHI,10.44
203,SG,Bryn Forbes (20629255),Bryn Forbes,20629255,SG/G/UTIL,3400,CHA@SAS 12/15/2021 08:30PM ET,SAS,10.86
204,PF/C,Killian Tillie (20629267),Killian Tillie,20629267,PF/C/F/UTIL,3400,MEM@POR 12/15/2021 10:00PM ET,MEM,8.32
205,PF/C,Daniel Theis (20629296),Daniel Theis,20629296,PF/C/F/UTIL,3300,HOU@CLE 12/15/2021 07:00PM ET,HOU,17.53
206,C,Dwight Powell (20629290),Dwight Powell,20629290,C/UTIL,3300,LAL@DAL 12/15/2021 07:30PM ET,DAL,14.52
207,SG/SF,Austin Reaves (20629322),Austin Reaves,20629322,SG/SF/F/G/UTIL,3300,LAL@DAL 12/15/2021 07:30PM ET,LAL,10.11
208,PF/C,Naz Reid (20629286),Naz Reid,20629286,PF/C/F/UTIL,3300,MIN@DEN 12/15/2021 09:00PM ET,MIN,17.17
209,PG,Markus Howard (20629316),Markus Howard,20629316,PG/G/UTIL,3300,MIN@DEN 12/15/2021 09:00PM ET,DEN,5.18
210,PG/SG,Aaron Holiday (20629327),Aaron Holiday,20629327,PG/SG/G/UTIL,3300,WAS@SAC 12/15/2021 10:00PM ET,WAS,12.39
211,SG,Trent Forrest (20629319),Trent Forrest,20629319,SG/G/UTIL,3300,LAC@UTA 12/15/2021 10:00PM ET,UTA,4.47
212,SG,Rodney Hood (20629305),Rodney Hood,20629305,SG/G/UTIL,3300,IND@MIL 12/15/2021 08:00PM ET,MIL,8.38
213,SF/PF,Kelan Martin (20629308),Kelan Martin,20629308,SF/PF/F/UTIL,3300,IND@MIL 12/15/2021 08:00PM ET,IND,12.31
214,PG/SG,Lou Williams (20629282),Lou Williams,20629282,PG/SG/G/UTIL,3300,ATL@ORL 12/15/2021 07:00PM ET,ATL,11.57
215,PG/SG,R.J. Hampton (20629312),R.J. Hampton,20629312,PG/SG/G/UTIL,3300,ATL@ORL 12/15/2021 07:00PM ET,ORL,15.12
216,C,Derrick Favors (20629277),Derrick Favors,20629277,C/UTIL,3300,NOP@OKC 12/15/2021 08:00PM ET,OKC,14.31
217,SF/PF,Georges Niang (20629273),Georges Niang,20629273,SF/PF/F/UTIL,3300,MIA@PHI 12/15/2021 07:00PM ET,PHI,17.98
218,C,Omer Yurtseven (20629300),Omer Yurtseven,20629300,C/UTIL,3300,MIA@PHI 12/15/2021 07:00PM ET,MIA,6.84
219,SF/PF,Keita Bates-Diop (20629292),Keita Bates-Diop,20629292,SF/PF/F/UTIL,3300,CHA@SAS 12/15/2021 08:30PM ET,SAS,9.86
220,PF,JT Thor (20629302),JT Thor,20629302,PF/F/UTIL,3300,CHA@SAS 12/15/2021 08:30PM ET,CHA,8.64
221,C,Xavier Tillman (20629271),Xavier Tillman,20629271,C/UTIL,3300,MEM@POR 12/15/2021 10:00PM ET,MEM,14.38
222,SG,Ben McLemore (20629279),Ben McLemore,20629279,SG/G/UTIL,3300,MEM@POR 12/15/2021 10:00PM ET,POR,9.64
223,SF,Danuel House Jr. (20629346),Danuel House Jr.,20629346,SF/F/UTIL,3200,HOU@CLE 12/15/2021 07:00PM ET,HOU,10.95
224,SF/PF,Lamar Stevens (20629377),Lamar Stevens,20629377,SF/PF/F/UTIL,3200,HOU@CLE 12/15/2021 07:00PM ET,CLE,6.07
225,SG/SF,Wayne Ellington (20629349),Wayne Ellington,20629349,SG/SF/F/G/UTIL,3200,LAL@DAL 12/15/2021 07:30PM ET,LAL,10.94
226,C,Moses Brown (20629370),Moses Brown,20629370,C/UTIL,3200,LAL@DAL 12/15/2021 07:30PM ET,DAL,7.64
227,SG/SF,Davon Reed (20629372),Davon Reed,20629372,SG/SF/F/G/UTIL,3200,MIN@DEN 12/15/2021 09:00PM ET,DEN,13.38
228,PG,Jaylen Nowell (20629392),Jaylen Nowell,20629392,PG/G/UTIL,3200,MIN@DEN 12/15/2021 09:00PM ET,MIN,7.31
229,C,Alex Len (20629331),Alex Len,20629331,C/UTIL,3200,WAS@SAC 12/15/2021 10:00PM ET,SAC,14.81
230,PG,Raul Neto (20629363),Raul Neto,20629363,PG/G/UTIL,3200,WAS@SAC 12/15/2021 10:00PM ET,WAS,15.18
231,SG/SF,Miye Oni (20629384),Miye Oni,20629384,SG/SF/F/G/UTIL,3200,LAC@UTA 12/15/2021 10:00PM ET,UTA,1.44
232,C,DeMarcus Cousins (20629341),DeMarcus Cousins,20629341,C/UTIL,3200,IND@MIL 12/15/2021 08:00PM ET,MIL,12.29
233,PF,Isaiah Jackson (20629357),Isaiah Jackson,20629357,PF/F/UTIL,3200,IND@MIL 12/15/2021 08:00PM ET,IND,3.96
234,SF/PF,Chuma Okeke (20629366),Chuma Okeke,20629366,SF/PF/F/UTIL,3200,ATL@ORL 12/15/2021 07:00PM ET,ORL,15.19
235,PG,Delon Wright (20629389),Delon Wright,20629389,PG/G/UTIL,3200,ATL@ORL 12/15/2021 07:00PM ET,ATL,10.82
236,PG/SG,Tre Mann (20629337),Tre Mann,20629337,PG/SG/G/UTIL,3200,NOP@OKC 12/15/2021 08:00PM ET,OKC,11.85
237,SG,Garrett Temple (20629354),Garrett Temple,20629354,SG/G/UTIL,3200,NOP@OKC 12/15/2021 08:00PM ET,NOP,13.68
238,PF/C,Markieff Morris (20629333),Markieff Morris,20629333,PF/C/F/UTIL,3200,MIA@PHI 12/15/2021 07:00PM ET,MIA,13.9
239,PF,Jalen McDaniels (20629360),Jalen McDaniels,20629360,PF/F/UTIL,3200,CHA@SAS 12/15/2021 08:30PM ET,CHA,12.59
240,PG,Tre Jones (20629381),Tre Jones,20629381,PG/G/UTIL,3200,CHA@SAS 12/15/2021 08:30PM ET,SAS,9.23
241,PF,Greg Brown (20629343),Greg Brown,20629343,PF/F/UTIL,3200,MEM@POR 12/15/2021 10:00PM ET,POR,4.73
242,SG,Josh Christopher (20629399),Josh Christopher,20629399,SG/G/UTIL,3100,HOU@CLE 12/15/2021 07:00PM ET,HOU,8.87
243,C,Boban Marjanovic (20629413),Boban Marjanovic,20629413,C/UTIL,3100,LAL@DAL 12/15/2021 07:30PM ET,DAL,7.55
244,C,DeAndre Jordan (20629421),DeAndre Jordan,20629421,C/UTIL,3100,LAL@DAL 12/15/2021 07:30PM ET,LAL,14.75
245,PF/C,Zeke Nnaji (20629415),Zeke Nnaji,20629415,PF/C/F/UTIL,3100,MIN@DEN 12/15/2021 09:00PM ET,DEN,11.8
246,PG/SG,Leandro Bolmaro (20629452),Leandro Bolmaro,20629452,PG/SG/G/UTIL,3100,MIN@DEN 12/15/2021 09:00PM ET,MIN,5.2
247,C,Tristan Thompson (20629419),Tristan Thompson,20629419,C/UTIL,3100,WAS@SAC 12/15/2021 10:00PM ET,SAC,15.1
248,SG/SF,Corey Kispert (20629459),Corey Kispert,20629459,SG/SF/F/G/UTIL,3100,WAS@SAC 12/15/2021 10:00PM ET,WAS,7.8
249,PG/SF,Justise Winslow (20629423),Justise Winslow,20629423,PG/SF/F/G/UTIL,3100,LAC@UTA 12/15/2021 10:00PM ET,LAC,7.71
250,PG,Jared Butler (20629434),Jared Butler,20629434,PG/G/UTIL,3100,LAC@UTA 12/15/2021 10:00PM ET,UTA,4.53
251,PG,Javonte Smart (20629431),Javonte Smart,20629431,PG/G/UTIL,3100,IND@MIL 12/15/2021 08:00PM ET,MIL,8.46
252,SG/SF,Jeremy Lamb (20629442),Jeremy Lamb,20629442,SG/SF/F/G/UTIL,3100,IND@MIL 12/15/2021 08:00PM ET,IND,13.5
253,C,Robin Lopez (20629402),Robin Lopez,20629402,C/UTIL,3100,ATL@ORL 12/15/2021 07:00PM ET,ORL,13.92
254,SF/PF,Aleksej Pokusevski (20629395),Aleksej Pokusevski,20629395,SF/PF/F/UTIL,3100,NOP@OKC 12/15/2021 08:00PM ET,OKC,13.4
255,PG,Ty Jerome (20629428),Ty Jerome,20629428,PG/G/UTIL,3100,NOP@OKC 12/15/2021 08:00PM ET,OKC,11.46
256,PG/SF,Tomas Satoransky (20629437),Tomas Satoransky,20629437,PG/SF/F/G/UTIL,3100,NOP@OKC 12/15/2021 08:00PM ET,NOP,8.62
257,SG/SF,Max Strus (20629404),Max Strus,20629404,SG/SF/F/G/UTIL,3100,MIA@PHI 12/15/2021 07:00PM ET,MIA,14.93
258,SF/PF,Matisse Thybulle (20629409),Matisse Thybulle,20629409,SF/PF/F/UTIL,3100,MIA@PHI 12/15/2021 07:00PM ET,PHI,15.61
259,C,Kai Jones (20629447),Kai Jones,20629447,C/UTIL,3100,CHA@SAS 12/15/2021 08:30PM ET,CHA,1.25
260,SG,Scottie Lewis (20629449),Scottie Lewis,20629449,SG/G/UTIL,3100,CHA@SAS 12/15/2021 08:30PM ET,CHA,3.0
261,SF,Yves Pons (20629456),Yves Pons,20629456,SF/F/UTIL,3100,MEM@POR 12/15/2021 10:00PM ET,MEM,2.42
262,SG,Khyri Thomas (20629464),Khyri Thomas,20629464,SG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
263,SG,Justin James (20629488),Justin James,20629488,SG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,0.0
264,SF,Denzel Valentine (20629534),Denzel Valentine,20629534,SF/F/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,3.79
265,C,Ed Davis (20629537),Ed Davis,20629537,C/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,7.03
266,C,Tacko Fall (20629539),Tacko Fall,20629539,C/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,1.84
267,SG,Dylan Windler (20629541),Dylan Windler,20629541,SG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,7.17
268,PG,RJ Nembhard (20629544),RJ Nembhard,20629544,PG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,2.38
269,PG/SG,Mitch Ballock (20629547),Mitch Ballock,20629547,PG/SG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,0.0
270,PG,Kyle Guy (20629551),Kyle Guy,20629551,PG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,0.0
271,C,Anderson Varejao (20629554),Anderson Varejao,20629554,C/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,0.0
272,PG,Kevin Pangos (20629556),Kevin Pangos,20629556,PG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,CLE,2.15
273,SG,Dante Exum (20629889),Dante Exum,20629889,SG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
274,PG,Marcus Foster (20629892),Marcus Foster,20629892,PG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
275,SG/SF,Tyler Bey (20629895),Tyler Bey,20629895,SG/SF/F/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
276,PG,Daishen Nix (20629900),Daishen Nix,20629900,PG/G/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,1.5
277,SF,Anthony Lamb (20629903),Anthony Lamb,20629903,SF/F/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
278,PF,Mfiondu Kabengele (20629906),Mfiondu Kabengele,20629906,PF/F/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,0.0
279,PF/C,Usman Garuba (20629909),Usman Garuba,20629909,PF/C/F/UTIL,3000,HOU@CLE 12/15/2021 07:00PM ET,HOU,7.93
280,PG,Frank Mason III (20629476),Frank Mason III,20629476,PG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
281,SF,Justin Jackson (20629581),Justin Jackson,20629581,SF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,0.0
282,PF,Nicolo Melli (20629584),Nicolo Melli,20629584,PF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,0.0
283,SF/PF,Feron Hunt (20629587),Feron Hunt,20629587,SF/PF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,0.0
284,PG/SG,Carlik Jones (20629591),Carlik Jones,20629591,PG/SG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,0.0
285,PG,JaQuori McLaughlin (20629595),JaQuori McLaughlin,20629595,PG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,1.5
286,PF,Eugene Omoruyi (20629598),Eugene Omoruyi,20629598,PF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,4.81
287,PG/SG,Tyrell Terry (20629601),Tyrell Terry,20629601,PG/SG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,0.0
288,PG,Frank Ntilikina (20629605),Frank Ntilikina,20629605,PG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,9.75
289,SG/SF,Sterling Brown (20629608),Sterling Brown,20629608,SG/SF/F/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,9.2
290,C,Willie Cauley-Stein (20629613),Willie Cauley-Stein,20629613,C/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,DAL,6.11
291,SF,Kent Bazemore (20629930),Kent Bazemore,20629930,SF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,10.2
292,PF,Kostas Antetokounmpo (20629933),Kostas Antetokounmpo,20629933,PF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
293,PG,Rajon Rondo (20629936),Rajon Rondo,20629936,PG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,13.18
294,PG/SG,Trevelin Queen (20629939),Trevelin Queen,20629939,PG/SG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
295,SF,Cameron Oliver (20629943),Cameron Oliver,20629943,SF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
296,PG/SG,Mac McClung (20629946),Mac McClung,20629946,PG/SG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
297,SG,Chaundee Brown Jr. (20629950),Chaundee Brown Jr.,20629950,SG/G/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
298,C,Jay Huff (20629953),Jay Huff,20629953,C/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,4.0
299,PF,Trevor Ariza (20629955),Trevor Ariza,20629955,PF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,0.0
300,SF,Sekou Doumbouya (20629958),Sekou Doumbouya,20629958,SF/F/UTIL,3000,LAL@DAL 12/15/2021 07:30PM ET,LAL,15.5
301,PF/C,Petr Cornelie (20629745),Petr Cornelie,20629745,PF/C/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,2.66
302,SF,Vlatko Cancar (20629749),Vlatko Cancar,20629749,SF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,5.07
303,SF/PF,Giorgi Bezhanishvili (20629752),Giorgi Bezhanishvili,20629752,SF/PF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,0.0
304,C,Tarik Black (20629756),Tarik Black,20629756,C/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,0.0
305,SG/SF,Matt Ryan (20629758),Matt Ryan,20629758,SG/SF/F/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,0.0
306,SF/PF,Bol Bol (20629763),Bol Bol,20629763,SF/PF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,4.61
307,PF/C,JaMychal Green (20629767),JaMychal Green,20629767,PF/C/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,13.16
308,SG,Austin Rivers (20629771),Austin Rivers,20629771,SG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,8.17
309,SG,PJ Dozier (20629774),PJ Dozier,20629774,SG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,DEN,14.12
310,SF/PF,Jake Layman (20630068),Jake Layman,20630068,SF/PF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,2.69
311,SF/PF,Taurean Prince (20630072),Taurean Prince,20630072,SF/PF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,9.83
312,PG,Jordan McLaughlin (20630076),Jordan McLaughlin,20630076,PG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,7.51
313,SF,Vincent Edwards (20630079),Vincent Edwards,20630079,SF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,0.0
314,PG/SG,Isaiah Miller (20630082),Isaiah Miller,20630082,PG/SG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,0.0
315,PG/SG,Matt Lewis (20630086),Matt Lewis,20630086,PG/SG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,0.0
316,SF,Brian Bowen II (20630090),Brian Bowen II,20630090,SF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,0.0
317,PG,McKinley Wright IV (20630093),McKinley Wright IV,20630093,PG/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,3.0
318,PF,Chris Silva (20630096),Chris Silva,20630096,PF/F/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,0.0
319,C,Nathan Knight (20630099),Nathan Knight,20630099,C/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,4.2
320,SG/SF,Josh Okogie (20630101),Josh Okogie,20630101,SG/SF/F/G/UTIL,3000,MIN@DEN 12/15/2021 09:00PM ET,MIN,8.54
321,C,Damian Jones (20629828),Damian Jones,20629828,C/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,8.4
322,SF/PF,Moe Harkless (20629830),Moe Harkless,20629830,SF/PF/F/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,9.4
323,PG/SG,Ade Murkey (20629834),Ade Murkey,20629834,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
324,PF,Emanuel Terry (20629838),Emanuel Terry,20629838,PF/F/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
325,PG/SG,Matt Coleman III (20629841),Matt Coleman III,20629841,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
326,PG/SG,DJ Steward (20629845),DJ Steward,20629845,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
327,SG,Jahmi'us Ramsey (20629849),Jahmi'us Ramsey,20629849,SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,2.64
328,C,Neemias Queta (20629852),Neemias Queta,20629852,C/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
329,SF/PF,Louis King (20629854),Louis King,20629854,SF/PF/F/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,10.06
330,SG,Robert Woodard II (20629858),Robert Woodard II,20629858,SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,SAC,0.0
331,SF/PF,Anthony Gill (20630186),Anthony Gill,20630186,SF/PF/F/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,4.93
332,PG/SG,Devontae Shuler (20630190),Devontae Shuler,20630190,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,0.0
333,PG/SG,Jordan Schakel (20630194),Jordan Schakel,20630194,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,0.0
334,C,Jaime Echenique (20630198),Jaime Echenique,20630198,C/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,0.0
335,PG/SG,Jordan Goodwin (20630200),Jordan Goodwin,20630200,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,0.0
336,PG/SG,Joel Ayayi (20630204),Joel Ayayi,20630204,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,1.4
337,PG/SG,Caleb Homesley (20630208),Caleb Homesley,20630208,PG/SG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,0.0
338,C,Isaiah Todd (20630212),Isaiah Todd,20630212,C/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,4.6
339,PG,Cassius Winston (20630214),Cassius Winston,20630214,PG/G/UTIL,3000,WAS@SAC 12/15/2021 10:00PM ET,WAS,2.25
340,PF,Nino Johnson (20629797),Nino Johnson,20629797,PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
341,PF,Malik Fitts (20629800),Malik Fitts,20629800,PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.94
342,PG/SG,Derrick Alston Jr. (20629803),Derrick Alston Jr.,20629803,PG/SG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
343,PF,Ersan Ilyasova (20629807),Ersan Ilyasova,20629807,PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
344,PG/SG,MaCio Teague (20629810),MaCio Teague,20629810,PG/SG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
345,PF,Jarrell Brantley (20629814),Jarrell Brantley,20629814,PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
346,PF/C,Eric Paschall (20629817),Eric Paschall,20629817,PF/C/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,7.17
347,SF,Elijah Hughes (20629821),Elijah Hughes,20629821,SF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.46
348,C,Marques Bolden (20629824),Marques Bolden,20629824,C/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,0.0
349,C,Udoka Azubuike (20629826),Udoka Azubuike,20629826,C/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,UTA,1.62
350,PF,Harry Giles III (20630151),Harry Giles III,20630151,PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,0.0
351,PG,Yogi Ferrell (20630154),Yogi Ferrell,20630154,PG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,0.0
352,PF/C,Serge Ibaka (20630157),Serge Ibaka,20630157,PF/C/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,10.91
353,SF,George King (20630161),George King,20630161,SF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,0.0
354,SF/PF,Moses Wright (20630164),Moses Wright,20630164,SF/PF/F/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,0.0
355,SG/SF,Brandon Boston Jr. (20630168),Brandon Boston Jr.,20630168,SG/SF/F/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,10.17
356,SG,Jay Scrubb (20630173),Jay Scrubb,20630173,SG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,6.5
357,SG,Keon Johnson (20630176),Keon Johnson,20630176,SG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,3.56
358,PG/SG,Amir Coffey (20630179),Amir Coffey,20630179,PG/SG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,7.03
359,PG,Jason Preston (20630183),Jason Preston,20630183,PG/G/UTIL,3000,LAC@UTA 12/15/2021 10:00PM ET,LAC,0.0
360,PF,Johnny O'Bryant III (20629671),Johnny O'Bryant III,20629671,PF/F/UTIL,3000,IND@MIL 12/15/2021 08:00PM ET,MIL,0.0
361,PG,Jeff Teague (20629674),Jeff Teague,20629674,PG/G/UTIL,3000,IND@MIL 12/15/2021 08:00PM ET,MIL,0.0
362,SG,Elijah Bryant (20629677),Elijah Bryant,20629677,SG/G/UTIL,3000,IND@MIL 12/15/2021 08:00PM ET,MIL,0.0
