,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
74,C,Sandro Mamukelashvili (19600209) (LOCKED),Sandro Mamukelashvili,19600209,C/UTIL,3000,Final,MIL,4.82
75,SG,Mac McClung (19600105) (LOCKED),Mac McClung,19600105,SG/G/UTIL,3000,Final,LAL,0.0
76,SF,Alfonzo McKinnie (19600108) (LOCKED),Alfonzo McKinnie,19600108,SF/F/UTIL,3000,Final,LAL,0.0
77,PF,Cameron Oliver (19600111) (LOCKED),Cameron Oliver,19600111,PF/F/UTIL,3000,Final,LAL,0.0
78,PF,Alen Smailagic (19600114) (LOCKED),Alen Smailagic,19600114,PF/F/UTIL,3000,Final,GSW,0.0
79,SF/PF,Kostas Antetokounmpo (19600122) (LOCKED),Kostas Antetokounmpo,19600122,SF/PF/F/UTIL,3000,Final,LAL,0.0
80,PG,Gary Payton II (19600135) (LOCKED),Gary Payton II,19600135,PG/G/UTIL,3000,Final,GSW,13.75
81,SF,Chaundee Brown Jr. (19600141) (LOCKED),Chaundee Brown Jr.,19600141,SF/F/UTIL,3000,Final,LAL,0.0
82,SG,Trevelin Queen (19600150) (LOCKED),Trevelin Queen,19600150,SG/G/UTIL,3000,Final,LAL,0.0
83,PG,Mychal Mulder (19600153) (LOCKED),Mychal Mulder,19600153,PG/G/UTIL,3000,Final,GSW,2.06
84,PG/SG,Austin Reaves (19600190) (LOCKED),Austin Reaves,19600190,PG/SG/G/UTIL,3000,Final,LAL,11.15
85,PG,Chris Chiozza (19600194) (LOCKED),Chris Chiozza,19600194,PG/G/UTIL,3000,Final,GSW,4.75
86,SG,Joel Ayayi (19600197) (LOCKED),Joel Ayayi,19600197,SG/G/UTIL,3000,Final,LAL,0.0
87,SG,Langston Galloway (19600206) (LOCKED),Langston Galloway,19600206,SG/G/UTIL,3000,Final,GSW,0.0
